case_id,stage,condition_id,condition_label,range_class,rationale,speed_rpm,iq_ref_A,id_ref_A,Vdc_V,controller_Lq_factor,steps,Jd_limit_A2,Jq_limit_A2,Jd_error_limit_A,Jq_error_limit_A,refinement_basis,is_default,completed_steps,id_steady_bias_A,iq_steady_bias_A,rmse_d_A,rmse_q_A,id_ripple_pp_A,iq_ripple_pp_A,id_peak_error_A,iq_peak_error_A,phase_a_thd,phase_b_thd,phase_c_thd,three_phase_thd_mean,thd_valid,thd_status,thd_window_cycles,thd_window_samples,thd_fundamental_rms_A,source_phase_a_thd,mean_torque_Nm,mean_torque_full_Nm,torque_peak_to_peak_Nm,torque_std_Nm,torque_std_full_Nm,torque_ripple_ratio,torque_ripple_status,total_switching_actions,average_switching_frequency_Hz,single_vector_ratio,double_vector_ratio,three_vector_ratio,zero_vector_dwell_ratio,mean_control_compute_time_s,max_control_compute_time_s,compute_deadline_miss_count,actual_Jd_mean_A2,actual_Jq_mean_A2,actual_Jd_max_A2,actual_Jq_max_A2,Jd_violation_ratio,Jq_violation_ratio,Jd_satisfaction_ratio,Jq_satisfaction_ratio,both_constraints_satisfied_ratio,mean_rectangle_area_V2,min_rectangle_corner_hex_margin_V,mean_rectangle_corner_inside_fraction,mean_voltage_utilization,max_voltage_utilization,voltage_saturation_ratio,illegal_command_count,mean_voltage_realization_error_V,max_voltage_realization_error_V,negative_duration_count,duration_sum_anomaly_count,nan_count,inf_count,current_limit_exceed_count,early_termination,diverged,simulation_stable,case_success,failure_identifier,failure_message,current_ripple_norm_A,numerically_feasible,unsaturated_feasible,core_feasible,pareto,pareto_three_objective,mode_change_L1_vs_default
A_C03_007,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.04,0,0.2,0,coarse amplitude grid,0,801,-0.00781752295523903,-7.19280475329847e-05,0.0694194668934933,0.0543488071745285,0.391594371520599,0.0544026973794849,0.195896053490125,1.22153200523258,0.0258271631440905,0.02701557114368,0.0277222090380544,0.0268549811086083,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.7642685069387,0.433569722962082,1.215105937766,1.17235276552507,0.0298233840322777,0.00179725604122572,0.191210604840191,0.0245438550708663,valid,2952,12284.6441947566,0.00124843945068664,0.290886392009988,0.707865168539326,0.755768368536619,0.00014927290886392,0.0005979,468,0.0049699970637631,4.35583689532118e-13,0.0393801419568391,1.27689412522637e-12,0,0.0624219725343321,1,0.937578027465668,0.937578027465668,0,6.76315118115875,1,0.244231631463381,0.752330590476461,0,0,5.18824275512629e-16,3.23301824835221e-15,0,0,0,0,0,0,0,1,1,,,0.395355289946621,1,1,1,1,1,1.35580524344569
A_C03_008,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.04,0.0225,0.2,0.15,coarse amplitude grid,0,801,-0.0139345968474867,-0.0148553805851087,0.0874249535358144,0.0690947849182184,0.398071521843683,0.153592263969134,0.199827693674687,1.22153200523258,0.0403791389222377,0.0370153178857559,0.0385235869721673,0.0386393479267203,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.75617097841889,0.436389743370724,1.20802173470983,1.1654101233194,0.0795271031127649,0.0184897862986792,0.191576978694719,0.0658325101508767,valid,2882,11993.341656263,0.00124843945068664,0.378277153558052,0.620474406991261,0.75586419406311,0.000132913233458177,0.0011333,494,0.00786298655829981,0.00173986026368144,0.0399360261515995,0.0223112039853227,0,0,1,1,1,11.52,4.96670306998786,1,0.24413580593689,0.752330590476461,0,0,5.86420432274193e-16,3.23301824835221e-15,0,0,0,0,0,0,0,1,1,,,0.426674958316175,1,1,1,1,1,1.18102372034956
A_C03_009,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.04,0.04,0.2,0.2,coarse amplitude grid,0,801,-0.0234143879383306,-0.0245718954753194,0.0930900896186679,0.0834715924200888,0.39319597904869,0.201697566926754,0.201919977637253,1.22153200523258,0.045238790494786,0.0427733739653067,0.0424673599945823,0.043493174818225,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.74855122513151,0.436970172535574,1.20346265351923,1.16069816184733,0.0959879252406302,0.0265676847690948,0.192897205769821,0.0797597872771015,valid,2848,11851.8518518519,0.00124843945068664,0.419475655430712,0.579275905118602,0.756249644722554,0.000184657802746567,0.0008131,638,0.0088689710366609,0.00370407247525762,0.039755522446223,0.0396786161575975,0,0,1,1,1,15.36,4.3678870329309,1,0.243750355277446,0.752330590476461,0,0,6.31733832732208e-16,3.23301824835221e-15,0,0,0,0,0,0,0,1,1,,,0.441910609110293,1,1,1,1,1,1.09862671660424
A_C03_010,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.04,0.16,0.2,0.4,coarse amplitude grid,0,801,-0.0350672729335591,-0.150646234034357,0.118428484460663,0.228893445441808,0.40609873975125,0.414413508621323,0.207810905317969,1.22153200523258,0.0877746569907212,0.0849767798199547,0.082693664547756,0.0851483671194773,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.65493265710211,0.445673255922557,1.14232614773197,1.10051758989828,0.200628394529365,0.077427773304691,0.201653873573111,0.17563144722521,valid,2618,10894.7149396588,0.00124843945068664,0.65792759051186,0.340823970037453,0.756837084536865,0.000156419600499376,0.0008231,649,0.0142003408550186,0.0488236467643654,0.0394479173924818,0.159008658965008,0,0,1,1,1,30.72,1.97262288470304,1,0.243162915463135,0.752330590476461,0,0,7.3382515524284e-16,4.78298716822545e-15,0,0,0,0,0,0,0,1,1,,,0.58021956409224,1,1,1,1,1,0.621722846441948
A_C03_011,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.04,0.64,0.2,0.8,coarse amplitude grid,0,801,0.00683498455502121,-0.366678120777975,0.0898536150345794,0.488095434390317,0.436142493163684,1.44921676651957,0.218776555132422,1.22153200523258,0.147914160637157,0.160003009528244,0.156110887430619,0.154676019198673,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.50799866495842,0.472640509240232,1.03667460759937,0.994579515297075,0.699539199265617,0.15136865050937,0.23998285818905,0.674791486294375,valid,1716,7141.07365792759,0.378277153558052,0.31210986267166,0.309612983770287,0.756686450122283,0.000116368789013733,0.0005214,505,0.00721537307909589,0.230232027996568,0.0394532503802515,0.634314613323506,0,0,1,1,1,61.4400000000001,-2.81790541175266,0.999375780274657,0.243313549877717,0.752330590476461,0,0,6.28608851966851e-16,7.32410687763558e-15,0,0,0,0,0,0,0,1,1,,,1.5134231102717,1,1,1,0,0,1.31335830212235
A_C03_012,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.04,1,0.2,1,coarse amplitude grid,0,801,-0.00709355089095755,-0.49907080506455,0.0997790040862495,0.626040502355423,0.410624006069836,1.26699228462558,0.224535625446104,1.22153200523258,0.185334486446183,0.186055364842768,0.189392756998064,0.186927536095672,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.4124369774103,0.494984324091277,0.972486183527029,0.931142437209295,0.609870605775086,0.179074738489844,0.256343154195794,0.627125213813524,valid,1796,7473.99084477736,0.31210986267166,0.454431960049938,0.233458177278402,0.756698406461972,0.000120865293383271,0.0004376,633,0.00848100444334769,0.382663166758676,0.0399115126375419,0.999822961441853,0,0,1,1,1,76.7999999999997,-5.21316955998051,0.873595505617977,0.243301593538028,0.752330590476461,0,0,6.43996467955557e-16,7.32410687763558e-15,0,0,0,0,0,0,0,1,1,,,1.3318714366115,1,1,1,0,0,1.02871410736579
A_C03_013,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.16,0,0.4,0,coarse amplitude grid,0,801,-0.0214739389971496,-7.6183327305935e-05,0.210452681451406,0.0544826094659756,0.799351467338875,0.063417753796835,0.403082787829442,1.22153200523258,0.0844993268502775,0.0841848673146192,0.0818866699672915,0.0835236213773961,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.75412670233276,0.439556491226531,1.21535044569686,1.1725904343246,0.037377289999287,0.00463576080103554,0.191279183266348,0.0307543310916019,valid,2642,10994.5900957137,0.00124843945068664,0.66916354556804,0.329588014981273,0.756922188418414,0.000126095505617978,0.0005885,633,0.0442744046329978,2.69708246242424e-13,0.158488445836858,1.99747224284133e-12,0,0.0724094881398252,1,0.927590511860175,0.927590511860175,0,6.66268634991184,1,0.243077811581586,0.752330590476461,0,0,9.36859805825309e-16,4.44089209850063e-15,0,0,0,0,0,0,0,1,1,,,0.801863192716469,1,1,1,0,1,0.599250936329587
A_C03_014,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.16,0.0225,0.4,0.15,coarse amplitude grid,0,801,-0.0310712033218436,-0.0277335527366749,0.24722336719245,0.0786534772429619,0.797531842232067,0.168446730932374,0.403043179878175,1.22153200523258,0.0868302551490737,0.0878646467834064,0.095203474684993,0.0899661255391577,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.74584189248097,0.443369927834975,1.2020603924965,1.1592746416418,0.0919697004767501,0.0218897434759548,0.192093768571838,0.0765100497868853,valid,2448,10187.265917603,0.00124843945068664,0.911360799001248,0.0873907615480649,0.756715467868476,0.00013069163545568,0.0005667,769,0.0611215986184977,0.0029509143637718,0.159692201114104,0.0222119520798225,0,0,1,1,1,23.04,4.86623823874096,1,0.243284532131525,0.752330590476461,0,0,1.17738867129975e-15,4.52883909360294e-15,0,0,0,0,0,0,0,1,1,,,0.815126579456147,1,1,1,0,1,0.114856429463171
A_C03_015,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.16,0.04,0.4,0.2,coarse amplitude grid,0,801,0.00586908890589477,-0.0430222538502578,0.241852350097666,0.0982363348469758,0.799983490152722,0.221097257788062,0.406975914265073,1.22153200523258,0.104725747693635,0.101642573235642,0.100531541524411,0.102299954151229,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.73431922821404,0.445178560882943,1.19397101480613,1.15124828861666,0.117268480800292,0.0315931686192476,0.192788587988616,0.098217192332206,valid,2394,9962.5468164794,0.00124843945068664,0.952559300873908,0.0461922596754057,0.755845192041151,0.000130640199750312,0.0005836,791,0.0582484380726739,0.00617124170011303,0.159577373678062,0.0398549678913028,0,0,1,1,1,30.72,4.267422201684,1,0.244154807958849,0.752330590476461,0,0,1.2508750369277e-15,4.78298716822545e-15,0,0,0,0,0,0,0,1,1,,,0.829974446545393,1,1,1,0,1,0.0324594257178522
A_C03_016,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.16,0.16,0.4,0.4,coarse amplitude grid,1,801,-0.0211406750005624,-0.158729418972402,0.249452083005205,0.225042930593413,0.811984267194028,0.412974857035884,0.406747386923789,1.22153200523258,0.123986544925329,0.120872675752456,0.12814757012496,0.124335596934248,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.65028282853417,0.460118460139,1.13820340234437,1.09595292041464,0.210028128400914,0.0705839147748602,0.199476969434409,0.18452600648383,valid,2256,9388.26466916355,0.00124843945068664,0.968789013732834,0.0299625468164794,0.754143306070142,0.000156962671660424,0.0008437,801,0.0626060771279899,0.0464132721706681,0.158505087515219,0.158990388204042,0,0,1,1,1,61.4400000000001,1.87215805345614,1,0.245856693929858,0.752330590476461,0,0,1.21739460612224e-15,5.61733354972272e-15,0,0,0,0,0,0,0,1,1,,,0.910970187610128,1,1,1,1,1,0
A_C03_017,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.16,0.64,0.4,0.8,coarse amplitude grid,0,801,0.0123753065379828,-0.479569019031672,0.232375294085813,0.554106922674446,0.801790630968026,0.819463848745077,0.409529755540641,1.22153200523258,0.177165995235578,0.175339970938685,0.175333609637722,0.175946525270662,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.41893427671123,0.48330422576155,0.981783396421251,0.939251600299728,0.39948908034482,0.126687866585747,0.223589969260248,0.406901442620662,valid,1880,7823.55389096962,0.200998751560549,0.747815230961298,0.0511860174781523,0.757099987107876,0.000134858926342072,0.0005205,760,0.0536520617390826,0.297638851408267,0.158726812259046,0.637561183715962,0,0,1,1,1,122.88,-2.91837024299956,0.999375780274657,0.242900012892124,0.752330590476461,0,0,1.21200431409725e-15,7.105427357601e-15,0,0,0,0,0,0,0,1,1,,,1.14646814840544,1,1,1,0,0,0.441947565543071
A_C03_018,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.16,1,0.4,1,coarse amplitude grid,0,801,-0.0250686743507648,-0.639816274218404,0.234035973332928,0.714520303280064,0.80464096095087,1.01468006074167,0.432184795276625,1.22153200523258,0.200292703073579,0.201569099514348,0.19821058589801,0.200024129495312,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.31065184177003,0.502271610251288,0.90441865705349,0.862739441281852,0.504027610768034,0.147749715965017,0.231244893064904,0.55729457462776,valid,1852,7707.0328755722,0.193508114856429,0.771535580524345,0.034956304619226,0.758144275710432,0.000135839700374532,0.0005943,782,0.0541374483715486,0.501274882583088,0.15639631131841,0.994357862148116,0,0,1,1,1,153.599999999999,-5.31363439122741,0.779650436953808,0.241855724289568,0.752330590476461,0,0,1.2046921964958e-15,7.105427357601e-15,0,0,0,0,0,0,0,1,1,,,1.29499911262775,1,1,1,0,0,0.394506866416978
A_C03_019,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.36,0,0.6,0,coarse amplitude grid,0,801,0.0487551688322786,-0.000102878565732835,0.323833596866004,0.0548922132505126,1.19635094906029,0.0914422869026166,0.599367682482502,1.22153200523258,0.0946012933669849,0.113099950334129,0.0968436285605088,0.101514957420541,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.759418001455,0.456794052009859,1.21407783070909,1.17139187485404,0.0545091530976138,0.00792819249458376,0.191194692197055,0.0448975771724433,valid,2408,10020.8073241781,0.00124843945068664,0.966292134831461,0.0324594257178527,0.754541698821667,0.000135195505617978,0.0004836,799,0.107031636091483,5.48341564646029e-14,0.359518204768149,3.29492040334676e-12,0,0.0187265917602996,1,0.9812734082397,0.9812734082397,0,6.56222151866494,1,0.245458301178334,0.752330590476461,0,0,1.27875204910011e-15,4.78298716822545e-15,0,0,0,0,0,0,0,1,1,,,1.19984052488297,1,1,1,0,1,0.00499375780274626
A_C03_020,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.36,0.0225,0.6,0.15,coarse amplitude grid,0,801,0.0157001976181349,-0.0174236790791539,0.330204935939086,0.0704910029373193,1.19450701897066,0.184453441371494,0.604010453413262,1.22153200523258,0.127936379217076,0.118859562397301,0.123593007148855,0.123462982921077,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.74784412433984,0.459838788756229,1.20624157250547,1.16368753826939,0.108010844248906,0.0200364253572872,0.191253299862683,0.089543294403755,valid,2338,9729.50478568456,0.00124843945068664,0.997503121098627,0.00124843945068664,0.754708284247525,0.000124267915106117,0.0005073,801,0.111954603051645,0.00189399996516249,0.357025624983038,0.0220686574758983,0,0,1,1,1,34.5600000000001,4.76577340749406,1,0.245291715752475,0.752330590476461,0,0,1.26621806575247e-15,5.02429586778808e-15,0,0,0,0,0,0,0,1,1,,,1.20866458970384,1,1,1,0,1,0.0574282147315858
A_C03_021,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.36,0.04,0.6,0.2,coarse amplitude grid,0,801,-0.000491733239307085,-0.0284161288823484,0.311514657910981,0.0863655030490264,1.1806364465232,0.229508614166479,0.599132541170075,1.22153200523258,0.129056745597743,0.125419124673371,0.126694762341637,0.127056877537584,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.74375821412908,0.464438240376877,1.20118274263991,1.15838366151324,0.128042472021934,0.0281089441657226,0.192351212308507,0.10659699600789,valid,2312,9621.30669995838,0.00124843945068664,0.997503121098627,0.00124843945068664,0.755907393649022,0.000136135205992509,0.0005765,801,0.0981299554814857,0.00413643540356504,0.359674756276454,0.0397926729521339,0,0,1,1,1,46.0799999999999,4.1669573704371,1,0.244092606350977,0.752330590476461,0,0,1.29814062017431e-15,5.32907051820075e-15,0,0,0,0,0,0,0,1,1,,,1.20273713787991,1,1,1,0,1,0.0574282147315858
A_C03_022,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.36,0.16,0.6,0.4,coarse amplitude grid,0,801,-0.00167218716580405,-0.115679182881259,0.357971577954959,0.194487766853053,1.20901149534483,0.72290722089956,0.606230837120672,1.22153200523258,0.15247573161117,0.145754415368535,0.160587563616559,0.152939236865421,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.67689936868995,0.475603094280128,1.15878448699427,1.11685645167561,0.347374518680313,0.0704525519282763,0.199627433710354,0.299774912918757,valid,2126,8847.27424053267,0.00124843945068664,0.993757802746567,0.00499375780274657,0.7486734646742,0.000146749937578027,0.0006477,801,0.130693122723035,0.0346353134324065,0.358693728756307,0.158600315746722,0,0,1,1,1,92.1599999999999,1.77169322220924,1,0.251326535325801,0.752330590476461,0,0,1.30670968608417e-15,6.40474566797875e-15,0,0,0,0,0,0,0,1,1,,,1.40865313186202,1,1,1,0,0,0.0499375780274658
A_C03_023,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.36,0.64,0.6,0.8,coarse amplitude grid,0,801,0.015159413765657,-0.420982831098676,0.328272737037688,0.508562184479814,1.19167636796904,0.862605838012565,0.601331586930403,1.22153200523258,0.19888330423698,0.205811179613548,0.202101032522872,0.202265172124466,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.46763217022969,0.493107836911208,1.01019147852828,0.968349050237116,0.420891880754151,0.133075719962565,0.226517924620038,0.416645645603084,valid,1634,6799.83354140658,0.272159800249688,0.724094881398252,0.00374531835205993,0.755621257726675,0.000139012484394507,0.0006809,798,0.108041220581168,0.251188166571954,0.357286973516749,0.637529225939602,0,0,1,1,1,184.32,-3.01883507424646,0.998439450686642,0.244378742273325,0.752330590476461,0,0,1.31622586249529e-15,7.32410687763558e-15,0,0,0,0,0,0,0,1,1,,,1.47111569828795,1,1,1,1,1,0.541822721598003
A_C03_024,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.36,1,0.6,1,coarse amplitude grid,0,801,0.00319865564089299,-0.554245961680342,0.320745972518239,0.650451540584805,1.21752099581589,1.01688019764216,0.635974808744603,1.22153200523258,0.221653779943982,0.229825134284723,0.230823721250065,0.227434211826257,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.35945421712362,0.514834278212377,0.945651643758206,0.902511053986866,0.504500977457432,0.15764187343256,0.244867974219025,0.533495585596875,valid,1604,6674.98959633791,0.272159800249688,0.726591760299625,0.00124843945068664,0.757638022516803,0.000134948189762797,0.0006226,755,0.100733089989987,0.410621684895569,0.359174325774452,0.997849853100286,0,0,1,1,1,230.400000000001,-5.41409922247432,0.849250936329588,0.242361977483197,0.693813281249114,0,0,1.26743912322467e-15,7.32410687763558e-15,0,0,0,0,0,0,0,1,1,,,1.5863173426554,1,1,1,1,1,0.541822721598003
A_C03_025,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.64,0,0.8,0,coarse amplitude grid,0,801,-0.0260318226653447,-6.68012470013976e-05,0.411362857670277,0.0550221416604199,1.58960128995737,0.0901460250070603,0.797115498413281,1.22153200523258,0.137305249632118,0.1293273574923,0.137909545784884,0.134847384303101,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.75004043518708,0.494742680597991,1.21544350030794,1.17258073308836,0.0574703298220147,0.00954569654487028,0.191588264305142,0.0472834235465936,valid,2364,9837.70287141074,0.00124843945068664,0.99625468164794,0.00249687890137328,0.756063456459819,0.000125920973782772,0.0006237,801,0.174027402655621,2.10825495854918e-15,0.633165641581759,1.58119121891189e-12,0,0.00249687890137328,1,0.997503121098627,0.997503121098627,0,6.46175668741804,1,0.243936543540181,0.752330590476461,0,0,1.37485029992211e-15,5.32907051820075e-15,0,0,0,0,0,0,0,1,1,,,1.59215532121044,1,1,1,0,1,0.0549313358302121
A_C03_026,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.64,0.0225,0.8,0.15,coarse amplitude grid,0,801,0.0142199330063538,-0.0194947741070923,0.45607436024524,0.0724807810813113,1.61020093698454,0.182888168966973,0.810567220538198,1.22153200523258,0.16510063395246,0.165082577659897,0.173384600032556,0.167855937214971,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.74952034354106,0.48636180869961,1.2052621199083,1.16259949807887,0.110189794679332,0.0217237457867536,0.191867865523899,0.0914239258491887,valid,2278,9479.81689554723,0.00124843945068664,0.997503121098627,0.00124843945068664,0.747954891382505,0.00013605493133583,0.0005319,801,0.207978085877154,0.0021814447972884,0.639489347009002,0.0223899211288368,0,0,1,1,1,46.0799999999999,4.66530857624715,1,0.252045108617495,0.752330590476461,0,0,1.3345018080426e-15,6.21724893790088e-15,0,0,0,0,0,0,0,1,1,,,1.62055396078439,1,1,1,0,1,0.0574282147315858
A_C03_027,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.64,0.04,0.8,0.2,coarse amplitude grid,0,801,-0.0340779834016571,-0.0291385967206476,0.456884508497128,0.0879699740383351,1.58375765936389,0.227853682860373,0.798918942096888,1.22153200523258,0.184157242516839,0.187418902285428,0.179888907583782,0.183821684128683,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.73566705402515,0.488144536920652,1.20142153233922,1.15858772341696,0.126863738930634,0.0295688640763223,0.192700767482326,0.105594693882026,valid,2248,9354.97295047857,0.00124843945068664,0.997503121098627,0.00124843945068664,0.749798998977627,0.000140335830212235,0.0005228,801,0.20854787948178,0.00448751395122851,0.63630557657506,0.0395169253594846,0,0,1,1,1,61.4400000000001,4.06649253919019,1,0.250201001022373,0.752330590476461,0,0,1.33148362927367e-15,5.61733354972272e-15,0,0,0,0,0,0,0,1,1,,,1.60006425633061,1,1,1,0,1,0.0574282147315858
A_C03_028,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.64,0.16,0.8,0.4,coarse amplitude grid,0,801,0.0198280517527342,-0.0816069373983893,0.415777765545323,0.158424727170029,1.59744563751525,0.42779839484365,0.805737612818461,1.22153200523258,0.178538996898563,0.181431134047775,0.170723124520466,0.176897751822268,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.70092566757705,0.476633753897017,1.17497905090545,1.13308457469828,0.224856408818815,0.0604215174557558,0.195762689277369,0.191370568390593,valid,2162,8997.08697461506,0.00124843945068664,0.997503121098627,0.00124843945068664,0.748840828095606,0.000141324594257179,0.000521,801,0.1735016725175,0.0221361532138899,0.638720296328236,0.159713991046322,0,0,1,1,1,122.88,1.67122839096234,1,0.251159171904394,0.752330590476461,0,0,1.31192429775412e-15,6.40474566797875e-15,0,0,0,0,0,0,0,1,1,,,1.65373638511321,1,1,1,0,1,0.0574282147315858
A_C03_029,coarse_scan,C03,mid_speed_light_load,reasonable_extension_range,"Below paper 400 rpm experiment; current remains source-bounded",200,2.5,0,48,1,801,0.64,0.64,0.8,0.8,coarse amplitude grid,0,801,-0.0697364892317996,-0.411315531146431,0.455821671958205,0.50918715602457,1.58934125050221,0.850742958524699,0.805719945796967,1.22153200523258,0.262258472117717,0.252510031931223,0.254353858546322,0.256374120865087,1,a=valid known-frequency integer-cycle FFT; b=valid known-frequency integer-cycle FFT; c=valid known-frequency integer-cycle FFT,3,750,1.46746376007794,0.534832462050821,1.01616904013167,0.974446888409254,0.427261104774397,0.141316484942933,0.232598772512274,0.420462627673675,valid,1466,6100.70744902206,0.310861423220974,0.689138576779026,0,0.747895396665206,0.000173987390761548,0.0006704,797,0.212301411615243,0.252537936632583,0.639886452534791,0.639936300010807,0,0,1,1,1,245.76,-3.11929990549336,0.979088639200999,0.252104603334794,0.536343880242961,0,0,1.35104597386261e-15,7.32410687763558e-15,0,0,0,0,0,0,0,1,1,,,1.80271162198153,1,1,1,1,1,0.619225967540575
