case_id,window_id,evidence_role,order,frequency_hz,frequency_resolution_hz,order_resolution,sample_rate_hz,nyquist_frequency_hz,nyquist_order,fft_bin_frequency_hz,fft_amplitude_d,fft_amplitude_q,fft_phase_d,fft_phase_q,amplitude_d,amplitude_q,complex_amplitude,phase_d,phase_q,local_noise_floor_d,local_noise_floor_q,local_noise_floor,peak_snr_db,energy_share,leakage_fraction,aliasing_flag,validity
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,2,79.9999999999995,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,3,119.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,4,159.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,5,199.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,6,239.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,7,279.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,8,319.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,9,359.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,10,399.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,11,439.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,12,479.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,13,519.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,14,559.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,15,599.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,16,639.999999999996,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,17,679.999999999996,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,18,719.999999999996,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,19,759.999999999996,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C03_light_200rpm_6A,C03_light_200rpm_6A__steady,ENGINEERING_PRIMARY,20,799.999999999995,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,1,39.9999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,2,79.9999999999995,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,3,119.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,4,159.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,5,199.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,6,239.999999999999,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,7,279.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,8,319.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,9,359.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,10,399.999999999998,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,11,439.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,12,479.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,13,519.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,14,559.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,15,599.999999999997,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
C04_high_200rpm_18A,C04_high_200rpm_18A__steady,ENGINEERING_PRIMARY,16,639.999999999996,NaN,NaN,10000,5000,125.000000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,EXCLUDED:fewer_than_3_complete_cycles
