case_id,evidence_role,order,dominant_axis,bin_index,phase_start,phase_end,sample_count,false_safe_count,non_false_safe_count,false_safe_rate,event_phase_resultant_R,total_false_safe_events,valid
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,15,3.66519142918809,3.92699081698724,15,0,15,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,16,3.92699081698724,4.18879020478639,13,0,13,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,17,4.18879020478639,4.45058959258554,14,0,14,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,18,4.45058959258554,4.71238898038469,15,0,15,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,19,4.71238898038469,4.97418836818384,12,0,12,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,20,4.97418836818384,5.23598775598299,15,0,15,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,21,5.23598775598299,5.49778714378214,13,0,13,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,22,5.49778714378214,5.75958653158129,15,0,15,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,23,5.75958653158129,6.02138591938044,14,0,14,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,6,d,24,6.02138591938044,6.28318530717959,13,0,13,0,0.728286099797613,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,1,0,0.261799387799149,13,0,13,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,2,0.261799387799149,0.523598775598299,14,0,14,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,3,0.523598775598299,0.785398163397448,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,4,0.785398163397448,1.0471975511966,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,5,1.0471975511966,1.30899693899575,12,1,11,0.0833333333333333,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,6,1.30899693899575,1.5707963267949,14,0,14,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,7,1.5707963267949,1.83259571459405,13,0,13,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,8,1.83259571459405,2.0943951023932,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,9,2.0943951023932,2.35619449019234,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,10,2.35619449019234,2.61799387799149,12,1,11,0.0833333333333333,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,11,2.61799387799149,2.87979326579064,15,1,14,0.0666666666666667,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,12,2.87979326579064,3.14159265358979,15,3,12,0.2,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,13,3.14159265358979,3.40339204138894,13,0,13,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,14,3.40339204138894,3.66519142918809,14,0,14,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,15,3.66519142918809,3.92699081698724,12,0,12,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,16,3.92699081698724,4.18879020478639,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,17,4.18879020478639,4.45058959258554,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,18,4.45058959258554,4.71238898038469,14,0,14,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,19,4.71238898038469,4.97418836818384,13,0,13,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,20,4.97418836818384,5.23598775598299,13,0,13,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,21,5.23598775598299,5.49778714378214,14,0,14,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,22,5.49778714378214,5.75958653158129,15,0,15,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,23,5.75958653158129,6.02138591938044,14,0,14,0,0.810315443613013,6,1
D03_id_iq_step,SECONDARY_DYNAMIC,12,q,24,6.02138591938044,6.28318530717959,13,0,13,0,0.810315443613013,6,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,1,0,0.261799387799149,12,4,8,0.333333333333333,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,2,0.261799387799149,0.523598775598299,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,3,0.523598775598299,0.785398163397448,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,4,0.785398163397448,1.0471975511966,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,5,1.0471975511966,1.30899693899575,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,6,1.30899693899575,1.5707963267949,12,0,12,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,7,1.5707963267949,1.83259571459405,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,8,1.83259571459405,2.0943951023932,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,9,2.0943951023932,2.35619449019234,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,10,2.35619449019234,2.61799387799149,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,11,2.61799387799149,2.87979326579064,12,0,12,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,12,2.87979326579064,3.14159265358979,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,13,3.14159265358979,3.40339204138894,10,2,8,0.2,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,14,3.40339204138894,3.66519142918809,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,15,3.66519142918809,3.92699081698724,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,16,3.92699081698724,4.18879020478639,12,0,12,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,17,4.18879020478639,4.45058959258554,10,2,8,0.2,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,18,4.45058959258554,4.71238898038469,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,19,4.71238898038469,4.97418836818384,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,20,4.97418836818384,5.23598775598299,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,21,5.23598775598299,5.49778714378214,12,0,12,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,22,5.49778714378214,5.75958653158129,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,23,5.75958653158129,6.02138591938044,10,2,8,0.2,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,6,d,24,6.02138591938044,6.28318530717959,10,0,10,0,0.353000070781751,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,1,0,0.261799387799149,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,2,0.261799387799149,0.523598775598299,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,3,0.523598775598299,0.785398163397448,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,4,0.785398163397448,1.0471975511966,12,2,10,0.166666666666667,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,5,1.0471975511966,1.30899693899575,10,4,6,0.4,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,6,1.30899693899575,1.5707963267949,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,7,1.5707963267949,1.83259571459405,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,8,1.83259571459405,2.0943951023932,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,9,2.0943951023932,2.35619449019234,12,0,12,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,10,2.35619449019234,2.61799387799149,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,11,2.61799387799149,2.87979326579064,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,12,2.87979326579064,3.14159265358979,10,2,8,0.2,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,13,3.14159265358979,3.40339204138894,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,14,3.40339204138894,3.66519142918809,12,0,12,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,15,3.66519142918809,3.92699081698724,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,16,3.92699081698724,4.18879020478639,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,17,4.18879020478639,4.45058959258554,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,18,4.45058959258554,4.71238898038469,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,19,4.71238898038469,4.97418836818384,12,0,12,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,20,4.97418836818384,5.23598775598299,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,21,5.23598775598299,5.49778714378214,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,22,5.49778714378214,5.75958653158129,10,0,10,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,23,5.75958653158129,6.02138591938044,12,0,12,0,0.588877345046326,10,1
D04_torque_ramp,SECONDARY_DYNAMIC,12,d,24,6.02138591938044,6.28318530717959,10,2,8,0.2,0.588877345046326,10,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,1,0,0.261799387799149,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,2,0.261799387799149,0.523598775598299,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,3,0.523598775598299,0.785398163397448,15,3,12,0.2,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,4,0.785398163397448,1.0471975511966,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,5,1.0471975511966,1.30899693899575,15,0,15,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,6,1.30899693899575,1.5707963267949,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,7,1.5707963267949,1.83259571459405,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,8,1.83259571459405,2.0943951023932,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,9,2.0943951023932,2.35619449019234,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,10,2.35619449019234,2.61799387799149,15,0,15,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,11,2.61799387799149,2.87979326579064,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,12,2.87979326579064,3.14159265358979,15,0,15,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,13,3.14159265358979,3.40339204138894,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,14,3.40339204138894,3.66519142918809,13,2,11,0.153846153846154,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,15,3.66519142918809,3.92699081698724,15,9,6,0.6,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,16,3.92699081698724,4.18879020478639,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,17,4.18879020478639,4.45058959258554,15,0,15,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,18,4.45058959258554,4.71238898038469,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,19,4.71238898038469,4.97418836818384,13,0,13,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,20,4.97418836818384,5.23598775598299,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,21,5.23598775598299,5.49778714378214,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,22,5.49778714378214,5.75958653158129,15,4,11,0.266666666666667,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,23,5.75958653158129,6.02138591938044,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,6,d,24,6.02138591938044,6.28318530717959,14,0,14,0,0.425737031485982,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,1,0,0.261799387799149,14,0,14,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,2,0.261799387799149,0.523598775598299,12,0,12,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,3,0.523598775598299,0.785398163397448,15,0,15,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,4,0.785398163397448,1.0471975511966,12,3,9,0.25,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,5,1.0471975511966,1.30899693899575,17,8,9,0.470588235294118,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,6,1.30899693899575,1.5707963267949,13,3,10,0.230769230769231,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,7,1.5707963267949,1.83259571459405,13,0,13,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,8,1.83259571459405,2.0943951023932,14,0,14,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,9,2.0943951023932,2.35619449019234,12,0,12,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,10,2.35619449019234,2.61799387799149,18,0,18,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,11,2.61799387799149,2.87979326579064,12,0,12,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,12,2.87979326579064,3.14159265358979,14,0,14,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,13,3.14159265358979,3.40339204138894,13,0,13,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,14,3.40339204138894,3.66519142918809,15,0,15,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,15,3.66519142918809,3.92699081698724,15,0,15,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,16,3.92699081698724,4.18879020478639,12,0,12,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,17,4.18879020478639,4.45058959258554,15,0,15,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,18,4.45058959258554,4.71238898038469,13,0,13,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,19,4.71238898038469,4.97418836818384,15,4,11,0.266666666666667,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,20,4.97418836818384,5.23598775598299,15,0,15,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,21,5.23598775598299,5.49778714378214,12,0,12,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,22,5.49778714378214,5.75958653158129,15,0,15,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,23,5.75958653158129,6.02138591938044,12,0,12,0,0.581011360847043,18,1
P01_Ld_minus10,ENGINEERING_PRIMARY,12,d,24,6.02138591938044,6.28318530717959,16,0,16,0,0.581011360847043,18,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,1,0,0.261799387799149,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,2,0.261799387799149,0.523598775598299,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,3,0.523598775598299,0.785398163397448,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,4,0.785398163397448,1.0471975511966,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,5,1.0471975511966,1.30899693899575,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,6,1.30899693899575,1.5707963267949,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,7,1.5707963267949,1.83259571459405,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,8,1.83259571459405,2.0943951023932,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,9,2.0943951023932,2.35619449019234,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,10,2.35619449019234,2.61799387799149,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,11,2.61799387799149,2.87979326579064,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,12,2.87979326579064,3.14159265358979,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,13,3.14159265358979,3.40339204138894,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,14,3.40339204138894,3.66519142918809,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,15,3.66519142918809,3.92699081698724,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,16,3.92699081698724,4.18879020478639,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,17,4.18879020478639,4.45058959258554,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,18,4.45058959258554,4.71238898038469,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,19,4.71238898038469,4.97418836818384,15,1,14,0.0666666666666667,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,20,4.97418836818384,5.23598775598299,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,21,5.23598775598299,5.49778714378214,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,22,5.49778714378214,5.75958653158129,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,23,5.75958653158129,6.02138591938044,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,6,d,24,6.02138591938044,6.28318530717959,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,1,0,0.261799387799149,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,2,0.261799387799149,0.523598775598299,12,0,12,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,3,0.523598775598299,0.785398163397448,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,4,0.785398163397448,1.0471975511966,16,0,16,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,5,1.0471975511966,1.30899693899575,12,0,12,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,6,1.30899693899575,1.5707963267949,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,7,1.5707963267949,1.83259571459405,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,8,1.83259571459405,2.0943951023932,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,9,2.0943951023932,2.35619449019234,16,0,16,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,10,2.35619449019234,2.61799387799149,12,0,12,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,11,2.61799387799149,2.87979326579064,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,12,2.87979326579064,3.14159265358979,12,1,11,0.0833333333333333,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,13,3.14159265358979,3.40339204138894,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,14,3.40339204138894,3.66519142918809,15,0,15,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,15,3.66519142918809,3.92699081698724,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,16,3.92699081698724,4.18879020478639,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,17,4.18879020478639,4.45058959258554,12,0,12,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,18,4.45058959258554,4.71238898038469,18,0,18,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,19,4.71238898038469,4.97418836818384,12,0,12,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,20,4.97418836818384,5.23598775598299,14,0,14,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,21,5.23598775598299,5.49778714378214,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,22,5.49778714378214,5.75958653158129,13,0,13,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,23,5.75958653158129,6.02138591938044,17,0,17,0,1,1,1
P02_Ld_plus10,ENGINEERING_PRIMARY,12,d,24,6.02138591938044,6.28318530717959,12,0,12,0,1,1,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,1,0,0.261799387799149,14,0,14,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,2,0.261799387799149,0.523598775598299,13,0,13,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,3,0.523598775598299,0.785398163397448,15,0,15,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,4,0.785398163397448,1.0471975511966,14,0,14,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,5,1.0471975511966,1.30899693899575,14,0,14,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,6,1.30899693899575,1.5707963267949,13,1,12,0.0769230769230769,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,7,1.5707963267949,1.83259571459405,13,0,13,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,8,1.83259571459405,2.0943951023932,15,0,15,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,9,2.0943951023932,2.35619449019234,14,0,14,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,10,2.35619449019234,2.61799387799149,15,0,15,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,11,2.61799387799149,2.87979326579064,13,0,13,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,12,2.87979326579064,3.14159265358979,13,3,10,0.230769230769231,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,13,3.14159265358979,3.40339204138894,14,0,14,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,14,3.40339204138894,3.66519142918809,14,0,14,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,15,3.66519142918809,3.92699081698724,15,1,14,0.0666666666666667,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,16,3.92699081698724,4.18879020478639,13,4,9,0.307692307692308,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,17,4.18879020478639,4.45058959258554,15,0,15,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,18,4.45058959258554,4.71238898038469,13,0,13,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,19,4.71238898038469,4.97418836818384,13,0,13,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,20,4.97418836818384,5.23598775598299,15,0,15,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,21,5.23598775598299,5.49778714378214,13,0,13,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,22,5.49778714378214,5.75958653158129,15,0,15,0,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,23,5.75958653158129,6.02138591938044,14,10,4,0.714285714285714,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,6,q,24,6.02138591938044,6.28318530717959,13,2,11,0.153846153846154,0.371178268068368,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,12,q,1,0,0.261799387799149,15,1,14,0.0666666666666667,0.544524402928254,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,12,q,2,0.261799387799149,0.523598775598299,14,0,14,0,0.544524402928254,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,12,q,3,0.523598775598299,0.785398163397448,13,0,13,0,0.544524402928254,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,12,q,4,0.785398163397448,1.0471975511966,13,0,13,0,0.544524402928254,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,12,q,5,1.0471975511966,1.30899693899575,14,0,14,0,0.544524402928254,21,1
P03_Lq_minus10,ENGINEERING_PRIMARY,12,q,6,1.30899693899575,1.5707963267949,15,0,15,0,0.544524402928254,21,1
