case_id,window_id,cycle_id,split,evidence_role,axis,order,c0_real,c0_imag,c_cos_real,c_cos_imag,c_sin_real,c_sin_imag,amplitude,phase,complex_coefficient_real,complex_coefficient_imag,residual_vector_rms,interpolation_rmse,extrapolated_grid_fraction,angle_points,valid
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,q,6,3.92833962170292e-06,0,-0.0102644446463788,0,-0.00107822760478544,0,0.0103209204369715,3.03693158161146,-0.0102644446463788,0.00107822760478544,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,dq_positive,6,-4.32071791854956e-06,3.92833962170292e-06,0.0147098798985365,-0.0102644446463788,0.00585411871544599,-0.00107822760478544,0.021109950949893,-0.868797308686778,0.013631652293751,-0.0161185633618248,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,dq_negative,6,-4.32071791854956e-06,3.92833962170292e-06,0.0147098798985365,-0.0102644446463788,0.00585411871544599,-0.00107822760478544,0.0163925383438169,-0.272401044655461,0.0157881075033219,-0.00441032593093285,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,d,12,-4.32071791854956e-06,0,0.0113467123496373,0,-0.0086126562944571,0,0.0142452002299674,0.649264318782115,0.0113467123496373,0.0086126562944571,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,q,12,3.92833962170292e-06,0,-0.00853304574675905,0,0.00550154582077238,0,0.0101528260171413,-2.56892818705537,-0.00853304574675905,-0.00550154582077238,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,dq_positive,12,-4.32071791854956e-06,3.92833962170292e-06,0.0113467123496373,-0.00853304574675905,-0.0086126562944571,0.00550154582077238,0.016848446255251,0.00472511487011915,0.0168482581704096,7.96105476980422e-05,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,2,calibration,ENGINEERING_PRIMARY,dq_negative,12,-4.32071791854956e-06,3.92833962170292e-06,0.0113467123496373,-0.00853304574675905,-0.0086126562944571,0.00550154582077238,0.0181146645079705,-1.24224102267666,0.00584516652886488,-0.0171457020412161,0.0077470443566758,0.00116932304621722,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,d,6,-4.32071797068536e-06,0,0.0147098798984072,0,0.00585411871548216,0,0.015831969951984,-0.378756785256618,0.0147098798984072,-0.00585411871548216,0.00774704435666724,0.00116932304620719,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,q,6,3.92833961796743e-06,0,-0.0102644446464439,0,-0.00107822760487082,0,0.0103209204370451,3.03693158160389,-0.0102644446464439,0.00107822760487082,0.00774704435666724,0.00116932304620719,0.01171875,256,1
C09_S2_boundary,C09_S2_boundary__steady,3,validation,ENGINEERING_PRIMARY,dq_positive,6,-4.32071797068536e-06,3.92833961796743e-06,0.0147098798984072,-0.0102644446464439,0.00585411871548216,-0.00107822760487082,0.0211099509498317,-0.868797308697637,0.0136316522935364,-0.016118563361926,0.00774704435666724,0.00116932304620719,0.01171875,256,1
