case_id,condition_id,stage,range_class,Jd_limit_A2,Jq_limit_A2,single_vector_ratio,double_vector_ratio,three_vector_ratio,zero_vector_dwell_ratio,mode_change_L1_vs_default,average_switching_frequency_Hz,total_switching_actions
A_C02_018,C02,coarse_scan,engineering_nominal_range,0.16,1,0.276595744680851,0.722759509993553,0.000644745325596389,0.837822821243445,0.148291424887169,6589.2972275951,3066
A_C02_019,C02,coarse_scan,engineering_nominal_range,0.36,0,0.000644745325596389,0.986460348162476,0.0128949065119278,0.837733858265798,0.40361057382334,9787.23404255319,4554
A_C02_020,C02,coarse_scan,engineering_nominal_range,0.36,0.0225,0.000644745325596389,0.998710509348807,0.000644745325596389,0.82238049252648,0.416505480335267,8725.55340640447,4060
A_C02_021,C02,coarse_scan,engineering_nominal_range,0.36,0.04,0.000644745325596389,0.998710509348807,0.000644745325596389,0.818289121167729,0.416505480335267,8476.2518805072,3944
A_C02_022,C02,coarse_scan,engineering_nominal_range,0.36,0.16,0.295293359123146,0.704706640876854,0,0.829129898077149,0.185686653771759,6258.32796045562,2912
A_C02_023,C02,coarse_scan,engineering_nominal_range,0.36,0.64,0.365570599613153,0.634429400386847,0,0.824436500198197,0.326241134751773,5381.47431764453,2504
A_C02_024,C02,coarse_scan,engineering_nominal_range,0.36,1,0.344294003868472,0.655705996131528,0,0.81959692464129,0.283687943262411,5394.36922415646,2510
A_C02_025,C02,coarse_scan,engineering_nominal_range,0.64,0,0.000644745325596389,0.996131528046422,0.00322372662798195,0.826359867689186,0.411347517730497,9155.38362346873,4260
A_C02_026,C02,coarse_scan,engineering_nominal_range,0.64,0.0225,0.000644745325596389,0.999355254674404,0,0.819088618001277,0.417794970986461,8566.51622609069,3986
A_C02_027,C02,coarse_scan,engineering_nominal_range,0.64,0.04,0.000644745325596389,0.999355254674404,0,0.822613501856269,0.417794970986461,8695.46529120997,4046
A_C02_028,C02,coarse_scan,engineering_nominal_range,0.64,0.16,0.307543520309478,0.692456479690522,0,0.824824789251335,0.210186976144423,6056.30775843542,2818
A_C02_029,C02,coarse_scan,engineering_nominal_range,0.64,0.64,0.459058671824629,0.540941328175371,0,0.828556306750228,0.513217279174725,4719.53578336557,2196
A_C02_030,C02,coarse_scan,engineering_nominal_range,0.64,1,0.44100580270793,0.55899419729207,0,0.828395695657471,0.477111540941327,4775.41371158392,2222
A_C02_031,C02,coarse_scan,engineering_nominal_range,1,0,0.000644745325596389,0.999355254674404,0,0.819528436301782,0.417794970986461,8759.93982376961,4076
A_C02_032,C02,coarse_scan,engineering_nominal_range,1,0.0225,0.000644745325596389,0.999355254674404,0,0.822421139574712,0.417794970986461,8944.76681710724,4162
A_C02_033,C02,coarse_scan,engineering_nominal_range,1,0.04,0.000644745325596389,0.999355254674404,0,0.825222967058507,0.417794970986461,9219.85815602837,4290
A_C02_034,C02,coarse_scan,engineering_nominal_range,1,0.16,0.325596389426177,0.674403610573823,0,0.825293617602904,0.246292714377821,5923.0603911455,2756
A_C02_035,C02,coarse_scan,engineering_nominal_range,1,0.64,0.522243713733075,0.477756286266925,0,0.831174861470256,0.639587362991617,4259.61745110681,1982
A_C02_036,C02,coarse_scan,engineering_nominal_range,1,1,0.528691166989039,0.471308833010961,0,0.839652504893917,0.652482269503545,4319.79368149581,2010
A_C03_001,C03,coarse_scan,reasonable_extension_range,0.01,0,0.00124843945068664,0.16354556803995,0.835205992509363,0.755550278700525,1.61048689138577,12734.0823970037,3060
A_C03_002,C03,coarse_scan,reasonable_extension_range,0.01,0.0225,0.00124843945068664,0.203495630461923,0.795255930087391,0.755740187070051,1.53058676654182,12592.5925925926,3026
A_C03_003,C03,coarse_scan,reasonable_extension_range,0.01,0.04,0.00124843945068664,0.222222222222222,0.776529338327091,0.75568575149987,1.49313358302122,12526.0091552226,3010
A_C03_004,C03,coarse_scan,reasonable_extension_range,0.01,0.16,0.00124843945068664,0.388264669163546,0.610486891385768,0.756169505526005,1.16104868913858,11968.3728672493,2876
A_C03_005,C03,coarse_scan,reasonable_extension_range,0.01,0.64,0.395755305867665,0.224719101123595,0.379525593008739,0.75653944947857,1.48813982521848,7215.98002496879,1734
A_C03_006,C03,coarse_scan,reasonable_extension_range,0.01,1,0.322097378277154,0.377028714107366,0.300873907615481,0.757183817122718,1.18352059925094,7640.44943820225,1836
A_C03_007,C03,coarse_scan,reasonable_extension_range,0.04,0,0.00124843945068664,0.290886392009988,0.707865168539326,0.755768368536619,1.35580524344569,12284.6441947566,2952
A_C03_008,C03,coarse_scan,reasonable_extension_range,0.04,0.0225,0.00124843945068664,0.378277153558052,0.620474406991261,0.75586419406311,1.18102372034956,11993.341656263,2882
A_C03_009,C03,coarse_scan,reasonable_extension_range,0.04,0.04,0.00124843945068664,0.419475655430712,0.579275905118602,0.756249644722554,1.09862671660424,11851.8518518519,2848
A_C03_010,C03,coarse_scan,reasonable_extension_range,0.04,0.16,0.00124843945068664,0.65792759051186,0.340823970037453,0.756837084536865,0.621722846441948,10894.7149396588,2618
A_C03_011,C03,coarse_scan,reasonable_extension_range,0.04,0.64,0.378277153558052,0.31210986267166,0.309612983770287,0.756686450122283,1.31335830212235,7141.07365792759,1716
A_C03_012,C03,coarse_scan,reasonable_extension_range,0.04,1,0.31210986267166,0.454431960049938,0.233458177278402,0.756698406461972,1.02871410736579,7473.99084477736,1796
A_C03_013,C03,coarse_scan,reasonable_extension_range,0.16,0,0.00124843945068664,0.66916354556804,0.329588014981273,0.756922188418414,0.599250936329587,10994.5900957137,2642
A_C03_014,C03,coarse_scan,reasonable_extension_range,0.16,0.0225,0.00124843945068664,0.911360799001248,0.0873907615480649,0.756715467868476,0.114856429463171,10187.265917603,2448
A_C03_015,C03,coarse_scan,reasonable_extension_range,0.16,0.04,0.00124843945068664,0.952559300873908,0.0461922596754057,0.755845192041151,0.0324594257178522,9962.5468164794,2394
A_C03_016,C03,coarse_scan,reasonable_extension_range,0.16,0.16,0.00124843945068664,0.968789013732834,0.0299625468164794,0.754143306070142,0,9388.26466916355,2256
A_C03_017,C03,coarse_scan,reasonable_extension_range,0.16,0.64,0.200998751560549,0.747815230961298,0.0511860174781523,0.757099987107876,0.441947565543071,7823.55389096962,1880
A_C03_018,C03,coarse_scan,reasonable_extension_range,0.16,1,0.193508114856429,0.771535580524345,0.034956304619226,0.758144275710432,0.394506866416978,7707.0328755722,1852
A_C03_019,C03,coarse_scan,reasonable_extension_range,0.36,0,0.00124843945068664,0.966292134831461,0.0324594257178527,0.754541698821667,0.00499375780274626,10020.8073241781,2408
A_C03_020,C03,coarse_scan,reasonable_extension_range,0.36,0.0225,0.00124843945068664,0.997503121098627,0.00124843945068664,0.754708284247525,0.0574282147315858,9729.50478568456,2338
A_C03_021,C03,coarse_scan,reasonable_extension_range,0.36,0.04,0.00124843945068664,0.997503121098627,0.00124843945068664,0.755907393649022,0.0574282147315858,9621.30669995838,2312
A_C03_022,C03,coarse_scan,reasonable_extension_range,0.36,0.16,0.00124843945068664,0.993757802746567,0.00499375780274657,0.7486734646742,0.0499375780274658,8847.27424053267,2126
A_C03_023,C03,coarse_scan,reasonable_extension_range,0.36,0.64,0.272159800249688,0.724094881398252,0.00374531835205993,0.755621257726675,0.541822721598003,6799.83354140658,1634
A_C03_024,C03,coarse_scan,reasonable_extension_range,0.36,1,0.272159800249688,0.726591760299625,0.00124843945068664,0.757638022516803,0.541822721598003,6674.98959633791,1604
A_C03_025,C03,coarse_scan,reasonable_extension_range,0.64,0,0.00124843945068664,0.99625468164794,0.00249687890137328,0.756063456459819,0.0549313358302121,9837.70287141074,2364
A_C03_026,C03,coarse_scan,reasonable_extension_range,0.64,0.0225,0.00124843945068664,0.997503121098627,0.00124843945068664,0.747954891382505,0.0574282147315858,9479.81689554723,2278
A_C03_027,C03,coarse_scan,reasonable_extension_range,0.64,0.04,0.00124843945068664,0.997503121098627,0.00124843945068664,0.749798998977627,0.0574282147315858,9354.97295047857,2248
A_C03_028,C03,coarse_scan,reasonable_extension_range,0.64,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.748840828095606,0.0574282147315858,8997.08697461506,2162
A_C03_029,C03,coarse_scan,reasonable_extension_range,0.64,0.64,0.310861423220974,0.689138576779026,0,0.747895396665206,0.619225967540575,6100.70744902206,1466
A_C03_030,C03,coarse_scan,reasonable_extension_range,0.64,1,0.33458177278402,0.66541822721598,0,0.758986734105674,0.666666666666667,6167.29088639201,1482
A_C03_031,C03,coarse_scan,reasonable_extension_range,1,0,0.00124843945068664,0.997503121098627,0.00124843945068664,0.752962666755,0.0574282147315858,9729.50478568456,2338
A_C03_032,C03,coarse_scan,reasonable_extension_range,1,0.0225,0.00124843945068664,0.997503121098627,0.00124843945068664,0.735798827055172,0.0574282147315858,9113.60799001248,2190
A_C03_033,C03,coarse_scan,reasonable_extension_range,1,0.04,0.00124843945068664,0.997503121098627,0.00124843945068664,0.721487844859995,0.0574282147315858,8580.94049105285,2062
A_C03_034,C03,coarse_scan,reasonable_extension_range,1,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.746208095011132,0.0574282147315858,9055.34748231377,2176
A_C03_035,C03,coarse_scan,reasonable_extension_range,1,0.64,0.299625468164794,0.700374531835206,0,0.727519987652647,0.596754057428215,5875.98834789846,1412
A_C03_036,C03,coarse_scan,reasonable_extension_range,1,1,0.352059925093633,0.647940074906367,0,0.752588835672515,0.701622971285893,5826.05076987099,1400
A_C04_001,C04,coarse_scan,paper_experimental_range,0.01,0,0.00124843945068664,0.122347066167291,0.876404494382023,0.710439468601349,1.50312109862672,12892.2180607574,3098
A_C04_002,C04,coarse_scan,paper_experimental_range,0.01,0.0225,0.00124843945068664,0.230961298377029,0.767790262172285,0.710819689156647,1.28589263420724,12526.0091552226,3010
A_C04_003,C04,coarse_scan,paper_experimental_range,0.01,0.04,0.00124843945068664,0.259675405742821,0.739076154806492,0.710767675426247,1.22846441947566,12426.1339991677,2986
A_C04_004,C04,coarse_scan,paper_experimental_range,0.01,0.16,0.00124843945068664,0.528089887640449,0.470661672908864,0.711877504893137,0.6916354556804,11518.9346650021,2768
A_C04_005,C04,coarse_scan,paper_experimental_range,0.01,0.64,0.00998751560549313,0.701622971285893,0.288389513108614,0.695260204961135,0.344569288389512,9554.72326258843,2296
A_C04_006,C04,coarse_scan,paper_experimental_range,0.01,1,0.00998751560549313,0.755305867665418,0.234706616729089,0.698304832183443,0.237203495630463,9521.43154390345,2288
A_C04_007,C04,coarse_scan,paper_experimental_range,0.04,0,0.00124843945068664,0.248439450686642,0.750312109862672,0.710871796221729,1.25093632958801,12459.4257178527,2994
A_C04_008,C04,coarse_scan,paper_experimental_range,0.04,0.0225,0.00124843945068664,0.328339575530587,0.670411985018727,0.710856603439458,1.09113607990012,12193.0919683729,2930
A_C04_009,C04,coarse_scan,paper_experimental_range,0.04,0.04,0.00124843945068664,0.364544319600499,0.634207240948814,0.710879938762899,1.0187265917603,12076.5709529754,2902
A_C04_010,C04,coarse_scan,paper_experimental_range,0.04,0.16,0.00124843945068664,0.616729088639201,0.382022471910112,0.711474067729546,0.514357053682896,11227.6321265085,2698
A_C04_011,C04,coarse_scan,paper_experimental_range,0.04,0.64,0.0112359550561798,0.730337078651685,0.258426966292135,0.697019012587384,0.287141073657928,9588.01498127341,2304
A_C04_012,C04,coarse_scan,paper_experimental_range,0.04,1,0.0149812734082397,0.776529338327091,0.208489388264669,0.698791679995947,0.194756554307116,9538.07740324594,2292
A_C04_013,C04,coarse_scan,paper_experimental_range,0.16,0,0.00124843945068664,0.469413233458177,0.529338327091136,0.711177166801252,0.808988764044944,11702.0391177695,2812
A_C04_014,C04,coarse_scan,paper_experimental_range,0.16,0.0225,0.00124843945068664,0.595505617977528,0.403245942571785,0.712402827001298,0.556803995006242,11277.569704536,2710
A_C04_015,C04,coarse_scan,paper_experimental_range,0.16,0.04,0.00124843945068664,0.65792759051186,0.340823970037453,0.711101120582605,0.431960049937578,11077.8193924261,2662
A_C04_016,C04,coarse_scan,paper_experimental_range,0.16,0.16,0.00124843945068664,0.873907615480649,0.124843945068664,0.713111137279054,0,10312.1098626717,2478
A_C04_017,C04,coarse_scan,paper_experimental_range,0.16,0.64,0.15230961298377,0.729088639200999,0.118601747815231,0.712278483102385,0.302122347066166,8589.26342072409,2064
A_C04_018,C04,coarse_scan,paper_experimental_range,0.16,1,0.161048689138577,0.766541822721598,0.0724094881398252,0.709907594274926,0.31960049937578,8397.83603828548,2018
A_C04_019,C04,coarse_scan,paper_experimental_range,0.36,0,0.00124843945068664,0.873907615480649,0.124843945068664,0.711806094144362,0,10337.0786516854,2484
A_C04_020,C04,coarse_scan,paper_experimental_range,0.36,0.0225,0.00124843945068664,0.953807740324594,0.0449438202247191,0.711849290269374,0.15980024968789,9979.19267582189,2398
A_C04_021,C04,coarse_scan,paper_experimental_range,0.36,0.04,0.00124843945068664,0.961298377028714,0.0374531835205993,0.711149859955819,0.17478152309613,9912.60923845193,2382
A_C04_022,C04,coarse_scan,paper_experimental_range,0.36,0.16,0.00124843945068664,0.995006242197253,0.00374531835205993,0.708282893622121,0.242197253433208,9438.20224719101,2268
A_C04_023,C04,coarse_scan,paper_experimental_range,0.36,0.64,0.188514357053683,0.795255930087391,0.0162297128589263,0.710607979088496,0.374531835205992,7582.18893050354,1822
A_C04_024,C04,coarse_scan,paper_experimental_range,0.36,1,0.181023720349563,0.808988764044944,0.00998751560549313,0.706909849691056,0.359550561797752,7565.54307116105,1818
A_C04_025,C04,coarse_scan,paper_experimental_range,0.64,0,0.00124843945068664,0.953807740324594,0.0449438202247191,0.711514231788359,0.15980024968789,10037.4531835206,2412
A_C04_026,C04,coarse_scan,paper_experimental_range,0.64,0.0225,0.00124843945068664,0.9812734082397,0.017478152309613,0.710696783373308,0.214731585518102,9787.76529338327,2352
A_C04_027,C04,coarse_scan,paper_experimental_range,0.64,0.04,0.00124843945068664,0.990012484394507,0.00873907615480649,0.710394479312548,0.232209737827715,9679.5672076571,2326
A_C04_028,C04,coarse_scan,paper_experimental_range,0.64,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.704806763115575,0.247191011235955,9196.83728672493,2210
A_C04_029,C04,coarse_scan,paper_experimental_range,0.64,0.64,0.273408239700375,0.725343320848939,0.00124843945068664,0.712092751784414,0.544319600499376,6924.67748647524,1664
A_C04_030,C04,coarse_scan,paper_experimental_range,0.64,1,0.262172284644195,0.737827715355805,0,0.707524552354117,0.521847690387016,6724.92717436538,1616
A_C04_031,C04,coarse_scan,paper_experimental_range,1,0,0.00124843945068664,0.973782771535581,0.0249687890137328,0.707822107122144,0.199750312109863,9812.734082397,2358
A_C04_032,C04,coarse_scan,paper_experimental_range,1,0.0225,0.00124843945068664,0.997503121098627,0.00124843945068664,0.6940915700321,0.247191011235955,9238.45193508115,2220
A_C04_033,C04,coarse_scan,paper_experimental_range,1,0.04,0.00124843945068664,0.997503121098627,0.00124843945068664,0.692223458977004,0.247191011235955,9138.57677902622,2196
A_C04_034,C04,coarse_scan,paper_experimental_range,1,0.16,0.00124843945068664,0.997503121098627,0.00124843945068664,0.690802877394167,0.247191011235955,8888.88888888889,2136
A_C04_035,C04,coarse_scan,paper_experimental_range,1,0.64,0.284644194756554,0.715355805243446,0,0.696482010555663,0.566791510611734,6433.62463587183,1546
A_C04_036,C04,coarse_scan,paper_experimental_range,1,1,0.279650436953808,0.720349563046192,0,0.690569681084263,0.556803995006242,6225.55139409072,1496
A_C05_001,C05,coarse_scan,stress_test_range,0.01,0,0.002,0.11,0.888,0.519410882411602,0.636,12906.6666666667,1936
A_C05_002,C05,coarse_scan,stress_test_range,0.01,0.0225,0.002,0.134,0.864,0.519787843095125,0.588,12853.3333333333,1928
A_C05_003,C05,coarse_scan,stress_test_range,0.01,0.04,0.002,0.134,0.864,0.519685801782997,0.588,12853.3333333333,1928
A_C05_004,C05,coarse_scan,stress_test_range,0.01,0.16,0.002,0.152,0.846,0.519550347608292,0.552,12760,1914
A_C05_005,C05,coarse_scan,stress_test_range,0.01,0.64,0.002,0.31,0.688,0.520413799937988,0.236,12213.3333333333,1832
A_C05_006,C05,coarse_scan,stress_test_range,0.01,1,0.002,0.5,0.498,0.520597037251145,0.144,11600,1740
A_C05_007,C05,coarse_scan,stress_test_range,0.04,0,0.002,0.172,0.826,0.519831024628259,0.512,12733.3333333333,1910
A_C05_008,C05,coarse_scan,stress_test_range,0.04,0.0225,0.002,0.18,0.818,0.519468469762104,0.496,12666.6666666667,1900
A_C05_009,C05,coarse_scan,stress_test_range,0.04,0.04,0.002,0.21,0.788,0.519857552535939,0.436,12560,1884
A_C05_010,C05,coarse_scan,stress_test_range,0.04,0.16,0.002,0.256,0.742,0.520705666147009,0.344,12466.6666666667,1870
A_C05_011,C05,coarse_scan,stress_test_range,0.04,0.64,0.002,0.438,0.56,0.523039578194039,0.0199999999999999,11853.3333333333,1778
A_C05_012,C05,coarse_scan,stress_test_range,0.04,1,0.002,0.612,0.386,0.523221140323444,0.368,10986.6666666667,1648
A_C05_013,C05,coarse_scan,stress_test_range,0.16,0,0.002,0.332,0.666,0.521883953686863,0.192,12160,1824
A_C05_014,C05,coarse_scan,stress_test_range,0.16,0.0225,0.002,0.364,0.634,0.520768652960281,0.128,12053.3333333333,1808
A_C05_015,C05,coarse_scan,stress_test_range,0.16,0.04,0.002,0.356,0.642,0.519868975980197,0.144,12106.6666666667,1816
A_C05_016,C05,coarse_scan,stress_test_range,0.16,0.16,0.002,0.428,0.57,0.521460407108407,0,11826.6666666667,1774
A_C05_017,C05,coarse_scan,stress_test_range,0.16,0.64,0.002,0.678,0.32,0.523756112909863,0.5,10693.3333333333,1604
A_C05_018,C05,coarse_scan,stress_test_range,0.16,1,0.002,0.686,0.312,0.520877857733491,0.516,9933.33333333333,1490
A_C05_019,C05,coarse_scan,stress_test_range,0.36,0,0.002,0.446,0.552,0.520902641770157,0.0359999999999999,11773.3333333333,1766
A_C05_020,C05,coarse_scan,stress_test_range,0.36,0.0225,0.002,0.522,0.476,0.524655487541373,0.188,11586.6666666667,1738
A_C05_021,C05,coarse_scan,stress_test_range,0.36,0.04,0.002,0.52,0.478,0.523563331625405,0.184,11573.3333333333,1736
A_C05_022,C05,coarse_scan,stress_test_range,0.36,0.16,0.002,0.732,0.266,0.524117379088974,0.608,10800,1620
A_C05_023,C05,coarse_scan,stress_test_range,0.36,0.64,0.002,0.89,0.108,0.522434087862272,0.924,9893.33333333333,1484
A_C05_024,C05,coarse_scan,stress_test_range,0.36,1,0.002,0.888,0.11,0.523209985674387,0.92,9653.33333333333,1448
A_C05_025,C05,coarse_scan,stress_test_range,0.64,0,0.002,0.76,0.238,0.525137085213209,0.664,10720,1608
A_C05_026,C05,coarse_scan,stress_test_range,0.64,0.0225,0.002,0.836,0.162,0.524849810441547,0.816,10546.6666666667,1582
A_C05_027,C05,coarse_scan,stress_test_range,0.64,0.04,0.002,0.908,0.09,0.524845179413977,0.96,10226.6666666667,1534
A_C05_028,C05,coarse_scan,stress_test_range,0.64,0.16,0.002,0.966,0.032,0.522237292981953,1.076,9973.33333333333,1496
A_C05_029,C05,coarse_scan,stress_test_range,0.64,0.64,0.002,0.962,0.036,0.514675764712033,1.068,9213.33333333333,1382
A_C05_030,C05,coarse_scan,stress_test_range,0.64,1,0.002,0.982,0.016,0.523578487979855,1.108,9466.66666666667,1420
A_C05_031,C05,coarse_scan,stress_test_range,1,0,0.002,0.918,0.08,0.525615157977974,0.98,10186.6666666667,1528
A_C05_032,C05,coarse_scan,stress_test_range,1,0.0225,0.002,0.964,0.034,0.520636860945806,1.072,10040,1506
A_C05_033,C05,coarse_scan,stress_test_range,1,0.04,0.002,0.966,0.032,0.517986451841201,1.076,10080,1512
A_C05_034,C05,coarse_scan,stress_test_range,1,0.16,0.002,0.994,0.004,0.523407726336889,1.132,9666.66666666667,1450
A_C05_035,C05,coarse_scan,stress_test_range,1,0.64,0.002,0.994,0.004,0.512443316555951,1.132,8973.33333333333,1346
A_C05_036,C05,coarse_scan,stress_test_range,1,1,0.002,0.988,0.01,0.52288859494279,1.12,9333.33333333333,1400
A_C06_001,C06,coarse_scan,stress_test_range,0.01,0,0.002,0.096,0.902,0.453899087784096,0.648,12880,1932
A_C06_002,C06,coarse_scan,stress_test_range,0.01,0.0225,0.002,0.156,0.842,0.454550980741307,0.528,12693.3333333333,1904
A_C06_003,C06,coarse_scan,stress_test_range,0.01,0.04,0.002,0.16,0.838,0.454745692641974,0.52,12733.3333333333,1910
A_C06_004,C06,coarse_scan,stress_test_range,0.01,0.16,0.002,0.274,0.724,0.456505584518577,0.292,12306.6666666667,1846
A_C06_005,C06,coarse_scan,stress_test_range,0.01,0.64,0.002,0.514,0.484,0.459161457544147,0.188,11560,1734
A_C06_006,C06,coarse_scan,stress_test_range,0.01,1,0.002,0.646,0.352,0.453678138890032,0.452,10786.6666666667,1618
A_C06_007,C06,coarse_scan,stress_test_range,0.04,0,0.002,0.142,0.856,0.454204988214684,0.556,12786.6666666667,1918
A_C06_008,C06,coarse_scan,stress_test_range,0.04,0.0225,0.002,0.178,0.82,0.454084230058162,0.484,12666.6666666667,1900
A_C06_009,C06,coarse_scan,stress_test_range,0.04,0.04,0.002,0.21,0.788,0.454657730054418,0.42,12573.3333333333,1886
A_C06_010,C06,coarse_scan,stress_test_range,0.04,0.16,0.002,0.286,0.712,0.455674868515345,0.268,12240,1836
A_C06_011,C06,coarse_scan,stress_test_range,0.04,0.64,0.002,0.568,0.43,0.455168642275403,0.296,11306.6666666667,1696
A_C06_012,C06,coarse_scan,stress_test_range,0.04,1,0.002,0.658,0.34,0.452219634823891,0.476,10600,1590
A_C06_013,C06,coarse_scan,stress_test_range,0.16,0,0.002,0.27,0.728,0.454895169664875,0.3,12346.6666666667,1852
A_C06_014,C06,coarse_scan,stress_test_range,0.16,0.0225,0.002,0.348,0.65,0.457978993999103,0.144,12093.3333333333,1814
A_C06_015,C06,coarse_scan,stress_test_range,0.16,0.04,0.002,0.352,0.646,0.456984037603484,0.136,12080,1812
A_C06_016,C06,coarse_scan,stress_test_range,0.16,0.16,0.002,0.42,0.578,0.458344318614628,0,11853.3333333333,1778
A_C06_017,C06,coarse_scan,stress_test_range,0.16,0.64,0.002,0.668,0.33,0.458109519006043,0.496,11026.6666666667,1654
A_C06_018,C06,coarse_scan,stress_test_range,0.16,1,0.002,0.718,0.28,0.456003249594794,0.596,10520,1578
A_C06_019,C06,coarse_scan,stress_test_range,0.36,0,0.002,0.414,0.584,0.458422885894034,0.012,11893.3333333333,1784
A_C06_020,C06,coarse_scan,stress_test_range,0.36,0.0225,0.002,0.404,0.594,0.45525248714413,0.032,11880,1782
A_C06_021,C06,coarse_scan,stress_test_range,0.36,0.04,0.002,0.452,0.546,0.457332200443924,0.0639999999999999,11773.3333333333,1766
A_C06_022,C06,coarse_scan,stress_test_range,0.36,0.16,0.002,0.518,0.48,0.456458499509173,0.196,11466.6666666667,1720
A_C06_023,C06,coarse_scan,stress_test_range,0.36,0.64,0.002,0.804,0.194,0.461570507635825,0.768,10466.6666666667,1570
A_C06_024,C06,coarse_scan,stress_test_range,0.36,1,0.002,0.78,0.218,0.459410814873385,0.72,10506.6666666667,1576
A_C06_025,C06,coarse_scan,stress_test_range,0.64,0,0.002,0.552,0.446,0.457999544242398,0.264,11426.6666666667,1714
A_C06_026,C06,coarse_scan,stress_test_range,0.64,0.0225,0.002,0.626,0.372,0.458541279372433,0.412,11173.3333333333,1676
A_C06_027,C06,coarse_scan,stress_test_range,0.64,0.04,0.002,0.678,0.32,0.458347599290641,0.516,11026.6666666667,1654
A_C06_028,C06,coarse_scan,stress_test_range,0.64,0.16,0.002,0.854,0.144,0.463518394175414,0.868,10400,1560
A_C06_029,C06,coarse_scan,stress_test_range,0.64,0.64,0.002,0.9,0.098,0.45987144514921,0.96,10240,1536
A_C06_030,C06,coarse_scan,stress_test_range,0.64,1,0.002,0.91,0.088,0.455791093050604,0.98,9826.66666666667,1474
A_C06_031,C06,coarse_scan,stress_test_range,1,0,0.002,0.818,0.18,0.451141685507319,0.796,10506.6666666667,1576
A_C06_032,C06,coarse_scan,stress_test_range,1,0.0225,0.002,0.864,0.134,0.45551835943673,0.888,10440,1566
A_C06_033,C06,coarse_scan,stress_test_range,1,0.04,0.002,0.876,0.122,0.454533326192893,0.912,10266.6666666667,1540
A_C06_034,C06,coarse_scan,stress_test_range,1,0.16,0.002,0.94,0.058,0.454691984237266,1.04,10093.3333333333,1514
A_C06_035,C06,coarse_scan,stress_test_range,1,0.64,0.002,0.982,0.016,0.451499736922457,1.124,9520,1428
A_C06_036,C06,coarse_scan,stress_test_range,1,1,0.002,0.992,0.006,0.450737993952994,1.144,8973.33333333333,1346
A_C07_001,C07,coarse_scan,reasonable_extension_range,0.01,0,0.000644745325596389,0.211476466795616,0.787878787878788,0.847138855783281,1.57317859445519,12589.7270578122,5858
A_C07_002,C07,coarse_scan,reasonable_extension_range,0.01,0.0225,0.000644745325596389,0.493230174081238,0.506125080593166,0.8474965868853,1.00967117988395,11644.1005802708,5418
A_C07_003,C07,coarse_scan,reasonable_extension_range,0.01,0.04,0.000644745325596389,0.629916183107673,0.369439071566731,0.847564178667775,0.736299161831076,11179.8839458414,5202
A_C07_004,C07,coarse_scan,reasonable_extension_range,0.01,0.16,0.000644745325596389,0.761444229529336,0.237911025145068,0.837821155833878,0.47324306898775,9529.33591231463,4434
A_C07_005,C07,coarse_scan,reasonable_extension_range,0.01,0.64,0.00257898130238556,0.8749194068343,0.122501611863314,0.837992628335609,0.406189555125725,9370.29873200086,4360
A_C07_006,C07,coarse_scan,reasonable_extension_range,0.01,1,0.00193423597678917,0.905222437137331,0.0928433268858801,0.836644844863574,0.407479045776918,9361.70212765957,4356
A_C07_007,C07,coarse_scan,reasonable_extension_range,0.04,0,0.000644745325596389,0.418439716312057,0.580915538362347,0.847359802362127,1.15925209542231,11880.5071996561,5528
A_C07_008,C07,coarse_scan,reasonable_extension_range,0.04,0.0225,0.000644745325596389,0.808510638297872,0.190844616376531,0.847646751698028,0.410058027079303,10573.8233397808,4920
A_C07_009,C07,coarse_scan,reasonable_extension_range,0.04,0.04,0.000644745325596389,0.852353320438427,0.147001934235977,0.847640772480883,0.410058027079304,10440.5759724909,4858
A_C07_010,C07,coarse_scan,reasonable_extension_range,0.04,0.16,0.0122501611863314,0.843326885880077,0.144422952933591,0.843109469039818,0.386847195357833,9662.58327960456,4496
A_C07_011,C07,coarse_scan,reasonable_extension_range,0.04,0.64,0.00386847195357834,0.920696324951644,0.0754352030947776,0.836660825367096,0.403610573823339,9731.35611433484,4528
A_C07_012,C07,coarse_scan,reasonable_extension_range,0.04,1,0.00644745325596389,0.927788523533204,0.0657640232108317,0.831575996145958,0.398452611218568,9765.74253169998,4544
A_C07_013,C07,coarse_scan,reasonable_extension_range,0.16,0,0.000644745325596389,0.91424887169568,0.0851063829787234,0.847271580170688,0.410058027079303,10182.6778422523,4738
A_C07_014,C07,coarse_scan,reasonable_extension_range,0.16,0.0225,0.000644745325596389,0.987749838813669,0.011605415860735,0.844354611390363,0.410058027079304,9430.47496238986,4388
A_C07_015,C07,coarse_scan,reasonable_extension_range,0.16,0.04,0.000644745325596389,0.994842037395229,0.00451321727917473,0.845082096195285,0.410058027079304,9305.82419944122,4330
A_C07_016,C07,coarse_scan,reasonable_extension_range,0.16,0.16,0.205673758865248,0.793036750483559,0.00128949065119278,0.84566133689279,0,7337.20180528691,3414
A_C07_017,C07,coarse_scan,reasonable_extension_range,0.16,0.64,0.272082527401676,0.726627981947131,0.00128949065119278,0.84174208232581,0.132817537072856,6546.31420588867,3046
