run_id,scenario,speed_rpm,id_ref_A,iq_ref_A,motor_model,dc_bus_V,voltage_vector_scale,active_vector_magnitude_V,reference_ramp_s,sampling_period_s,Ld_H,Lq_H,alpha_mode,F_estimator,completed_0p2s,illegal,first_illegal_time_s,first_selected_illegal_time_s,minimum_d0,maximum_voltage_utilization_ratio,maximum_reference_voltage_V,maximum_hex_exceedance_V,id_rmse_A,iq_rmse_A,steady_thd_percent,torque_mean_Nm,torque_ripple_Nm,switching_actions,trace_rows,steady_maximum_utilization_ratio,steady_negative_d0,steady_id_rmse_A,steady_iq_rmse_A,peak_abs_rectangle_center_d_V,peak_abs_rectangle_center_q_V,Fd_residual_rmse,Fq_residual_rmse,strategy,run_status,illegal_command_count,original_illegal_command_count,negative_duration_count,fallback_cycles,fallback_fraction,max_consecutive_fallback_cycles,predicted_d_constraint_satisfaction_rate,predicted_q_constraint_satisfaction_rate,actual_d_constraint_violation_rate,actual_q_constraint_violation_rate,execution_time_average_s,execution_time_p95_s,execution_time_max_s,feasibility_layer_time_average_s,target_offset_average_V,target_offset_maximum_V,modified_command_fraction
20260713_110320_feasibility_control,A4_300rpm_id-2_iq19.8997_original_zhou,300,-2,19.8997487421324,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.227907566992131,0.772092433007869,21.4135030018551,0,0.184860809187184,0.232806578587048,1.3081415877805,9.93499804317729,0.0668638739428195,6976,2000,0.626639117437468,0,0.183634938759917,0.190478099646061,12.369420431701,20.7556135452485,115.364930216992,54.9113548157439,original_zhou,PASS,0,0,0,0,0,0,1,1,0.025,0.025,0.000278862444444444,0.000466235,0.001519,0,0,0,0
20260713_110320_feasibility_control,A4_300rpm_id-2_iq19.8997_proposed_feasibility_aware,300,-2,19.8997487421324,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.227907566992131,0.772092433007869,21.4135030018551,0,0.184860809187184,0.232806578587048,1.3081415877805,9.93499804317729,0.0668638739428195,6976,2000,0.626639117437468,0,0.183634938759917,0.190478099646061,12.369420431701,20.7556135452485,115.364930216992,54.9113548157439,proposed_feasibility_aware,PASS,0,0,0,0,0,0,1,1,0.025,0.025,0.000297630722222222,0.000491345,0.0009918,1.75631666666667e-05,0,0,0
20260713_110320_feasibility_control,A4_300rpm_id-4_iq19.5959_original_zhou,300,-4,19.5959179422654,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.24717311470316,0.75282688529684,20.8659539956199,0,0.185609619403575,0.238475790159518,1.33601463942214,10.0659528836313,0.0748798946710438,6898,2000,0.617370837878748,0,0.182097721739656,0.197580184996799,12.5106912638302,20.144382419949,120.092961388994,54.8124962172894,original_zhou,PASS,0,0,0,0,0,0,1,1,0.0215,0.025,0.000323290722222222,0.000703095,0.0014491,0,0,0,0
20260713_110320_feasibility_control,A4_300rpm_id-4_iq19.5959_proposed_feasibility_aware,300,-4,19.5959179422654,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.24717311470316,0.75282688529684,20.8659539956199,0,0.185609619403575,0.238475790159518,1.33601463942214,10.0659528836313,0.0748798946710438,6898,2000,0.617370837878748,0,0.182097721739656,0.197580184996799,12.5106912638302,20.144382419949,120.092961388994,54.8124962172894,proposed_feasibility_aware,PASS,0,0,0,0,0,0,1,1,0.0215,0.025,0.000310981944444444,0.000552535,0.0011335,1.74081111111111e-05,0,0,0
20260713_110320_feasibility_control,A4_300rpm_id-6_iq19.0788_original_zhou,300,-6,19.0787840283389,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.269050547302055,0.730949452697945,20.257310832959,0,0.17348989950125,0.231534439143558,1.24130865620687,10.0730722565294,0.0760810058122649,6888,2000,0.606671779819187,0,0.16589306984915,0.188996244988684,12.3250235425701,19.4878663240669,118.901856511606,51.1366230694058,original_zhou,PASS,0,0,0,0,0,0,1,1,0.0225,0.025,0.000303915666666667,0.00059045,0.0014442,0,0,0,0
20260713_110320_feasibility_control,A4_300rpm_id-6_iq19.0788_proposed_feasibility_aware,300,-6,19.0787840283389,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.269050547302055,0.730949452697945,20.257310832959,0,0.17348989950125,0.231534439143558,1.24130865620687,10.0730722565294,0.0760810058122649,6888,2000,0.606671779819187,0,0.16589306984915,0.188996244988684,12.3250235425701,19.4878663240669,118.901856511606,51.1366230694058,proposed_feasibility_aware,PASS,0,0,0,0,0,0,1,1,0.0225,0.025,0.000356196555555555,0.00078858,0.0015762,1.99475e-05,0,0,0
20260713_110320_feasibility_control,A4_500rpm_id0_iq20_original_zhou,500,0,20,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,0,1,0.0045,0.0044,-0.0521185943684268,1.05211859436843,29.9295633080311,1.482614961873,0.286359317028547,0.834791319927837,NaN,NaN,NaN,168,46,NaN,0,NaN,NaN,13.2208530731136,28.2120137700352,892.929781968902,121.826343050892,original_zhou,FAIL,1,1,1,0,0,0,1,1,0.0652173913043478,0.978260869565217,0.000252195238095238,0.000354695,0.0006791,0,0,0,0
20260713_110320_feasibility_control,A4_500rpm_id0_iq20_proposed_feasibility_aware,500,0,20,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,1.11022302462516e-16,1,30.3365101958965,0,0.139475512966558,0.186643695719979,0.93944999859612,9.70361927320604,0.0429320042938011,7316,2000,0.944267847110035,0,0.132464432142264,0.131669960623056,17.8965402659547,28.2120137700352,181.832246420144,69.3217747648143,proposed_feasibility_aware,PASS,0,1,0,0,0,0,1,1,0.0215,0.0255,0.000293276555555556,0.000531335,0.0015377,2.16445e-05,0.000723587607508253,1.44717521501651,0.0005
20260713_110320_feasibility_control,A4_500rpm_id-2_iq19.8997_original_zhou,500,-2,19.8997487421324,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.00121206448267763,0.998787935517322,28.7973150079063,0,0.139295294391978,0.187371175906491,0.854370448808676,9.93508745163512,0.0445823728389008,7316,2000,0.917488249361804,0,0.128567335303241,0.134754001090119,17.1594090340935,26.6094816095491,180.256273988507,62.3730663919085,original_zhou,PASS,0,0,0,0,0,0,1,1,0.022,0.025,0.000254886666666667,0.000431065,0.0008612,0,0,0,0
20260713_110320_feasibility_control,A4_500rpm_id-2_iq19.8997_proposed_feasibility_aware,500,-2,19.8997487421324,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.00121206448267763,0.998787935517322,28.7973150079063,0,0.139295294391978,0.187371175906491,0.854370448808676,9.93508745163512,0.0445823728389008,7316,2000,0.917488249361804,0,0.128567335303241,0.134754001090119,17.1594090340935,26.6094816095491,180.256273988507,62.3730663919085,proposed_feasibility_aware,PASS,0,0,0,0,0,0,1,1,0.022,0.025,0.000334352666666666,0.00072722,0.0026008,2.44046666666667e-05,0,0,0
20260713_110320_feasibility_control,A4_500rpm_id-4_iq19.5959_original_zhou,500,-4,19.5959179422654,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,0,1,0.0044,0.0043,-0.00126243053836572,1.00126243053837,28.3240553946849,0.0357120684947532,0.377223955402249,0.814217801840245,NaN,NaN,NaN,162,45,NaN,0,NaN,NaN,13.6487369177272,26.3361935035185,897.17086067671,73.546923176044,original_zhou,FAIL,1,1,1,0,0,0,1,1,0.644444444444444,0.955555555555556,0.000254087804878049,0.0003452,0.0003836,0,0,0,0
20260713_110320_feasibility_control,A4_500rpm_id-4_iq19.5959_proposed_feasibility_aware,500,-4,19.5959179422654,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,1.11022302462516e-16,1,28.2904660155278,0,0.130979357224292,0.182269134369064,0.863938880282949,10.0680516618368,0.0472403810591625,7310,2000,0.881691091380566,0,0.115040298400821,0.128827983124303,17.7007011049429,26.3361935035185,181.229147480853,59.1820624060832,proposed_feasibility_aware,PASS,0,1,0,0,0,0,1,1,0.016,0.025,0.000293122722222222,0.000510425,0.0017776,2.11288333333333e-05,1.75751857841326e-05,0.0351503715682653,0.0005
20260713_110320_feasibility_control,A4_500rpm_id-6_iq19.0788_original_zhou,500,-6,19.0787840283389,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.0512643728716498,0.94873562712835,27.1249496160228,0,0.155191067091771,0.191036783627844,1.03437581724589,10.0721435816004,0.0560366034234596,7234,2000,0.84976013081441,0,0.136543271171812,0.148308720824496,17.4231077052322,25.4110226015193,188.678653279636,69.7722859144433,original_zhou,PASS,0,0,0,0,0,0,1,1,0.0195,0.0245,0.000277646277777778,0.000533375,0.0018008,0,0,0,0
20260713_110320_feasibility_control,A4_500rpm_id-6_iq19.0788_proposed_feasibility_aware,500,-6,19.0787840283389,P1,48,0.666666666666667,32,0.005,0.0001,0.0008,0.0012,axis_specific,algebraic_iter11,1,0,NaN,NaN,0.0512643728716498,0.94873562712835,27.1249496160228,0,0.155191067091771,0.191036783627844,1.03437581724589,10.0721435816004,0.0560366034234596,7234,2000,0.84976013081441,0,0.136543271171812,0.148308720824496,17.4231077052322,25.4110226015193,188.678653279636,69.7722859144433,proposed_feasibility_aware,PASS,0,0,0,0,0,0,1,1,0.0195,0.0245,0.0003163425,0.000636575,0.0020604,2.22790555555555e-05,0,0,0
