decision_code,decision_label,recommended_route,gate_A,gate_B,gate_C,gate_D,gate_E,gate_F,registered_sample_count,common_sample_count,P0_false_safe_rate,P1_false_safe_rate,P2a_false_safe_rate,P2b_false_safe_rate,P3a_false_safe_rate,P3b_false_safe_rate,P4_false_safe_rate,P5_false_safe_rate,F_share,alpha_share,structure_share,material_F_case_fraction,material_alpha_case_fraction,material_structure_case_fraction,F_false_safe_drop,alpha_false_safe_drop,joint_false_safe_drop,F_top1_recovery_rate,alpha_top1_recovery_rate,structure_top1_recovery_rate,parameter_case_positive_interaction_fraction,parameter_case_joint_beats_both_single_fraction,P0_valid_spectrum_axis_count,P0_6x_12x_dominant_axis_fraction,stress_false_safe_event_fraction
C,F and alpha jointly dominate,separate compute-bounded extended-affine ultralocal study; independently audit the stable 6x/12x electrical-periodic residual before considering any resonator,0,0,1,0,0,0,23699,23677,0.0302966369889025,0.0194944934385417,0.0183300249186975,0.0103379889446812,0.00853148625248131,0.0078062365500654,0.0064981644795139,0,0.538775735791189,0.286627598556222,0.174596665652588,0.454545454545455,0,0.727272727272727,0.0199586480442213,0.0108021435503608,0.0224904004388371,0.470588235294118,0.305147058823529,0.893382352941177,1,1,28,0.714285714285714,0.0284167794316644
