method,cohort,sample_count,false_safe_rate,false_alarm_rate,vector_rms_A,phase_thd,torque_ripple_Nm,id_tracking_rms_A,iq_tracking_rms_A,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,decision_gate_rate,s2_gate_rate,execution_mean_us,termination_semantics_pass,estimator_finite,S2_count,illegal_duration_count
P,core,1198,0.00751252086811352,0,0.0341156774249799,NaN,0.0779250438820178,0.224725037139619,0.267054317822739,0,0.0475,0.9525,0.323333333333333,0.999166666666667,699.193802035153,1,1,0,0
P,dynamic,1198,0.0534223706176962,0,0.107338842548332,1.58001659331739,0.0754962019926133,0.252799358484641,0.487177845419975,0,0.04,0.96,0.6075,0.999166666666667,615.084828862165,1,1,0,0
P,parameter,1198,0.0684474123539232,0,0.148120110382542,1.38350443035857,0.0795510680995046,0.195839532834056,0.290786631352259,0,0.0383333333333333,0.961666666666667,0.751666666666667,0.999166666666667,570.764292321924,1,1,1,0
