case_id,method,repeat,category,range_class,trace_rows,completed,illegal,ed_mean_A,eq_mean_A,ed_rms_A,eq_rms_A,vector_rms_A,vector_peak_A,false_safe_rate,false_alarm_rate,max_false_safe_run,actual_violation_rate,id_tracking_rms_A,iq_tracking_rms_A,id_steady_error_A,iq_steady_error_A,torque_mean_Nm,torque_ripple_Nm,phase_thd,thd_valid,thd_cycles,switching_actions,equivalent_switching_Hz,voltage_utilization_mean,S2_count,illegal_duration_count,alpha_d_mean,alpha_q_mean,alpha_d_variance,alpha_q_variance,alpha_d_min,alpha_d_max,alpha_q_min,alpha_q_max,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,F_d_rms,F_q_rms,decision_gate_rate,s2_gate_rate,reset_count,reacquire_count,execution_mean_us,execution_p95_us,execution_p99_us,execution_max_us,estimator_finite,timing_pass
C01_nominal_100rpm_10A,B0,1,core,normal,1200,1,0,-0.00107387275772715,0.000456664635102588,0.00624485049216988,0.00372780156374247,0.0072728716589938,0.0382871477817572,0.00250417362270451,0,1,0.00250417362270451,0.229979620259571,0.262974441115294,0.0290663950085589,-0.188215425115872,4.76643380631396,0.0776243508119623,NaN,0,1,2644,22051.3419292422,0.161056746146604,0,0,1250,833.333333333337,0,1.24309930462384e-23,1250,1250,833.333333333333,833.333333333333,0,0,1,1816.15714297965,3594.65549212341,0,0,0,0,834.166049953746,1639.2,2159.28,11996.7,1,1
C01_nominal_100rpm_10A,B0,2,core,normal,1200,1,0,-0.00107387275772715,0.000456664635102588,0.00624485049216988,0.00372780156374247,0.0072728716589938,0.0382871477817572,0.00250417362270451,0,1,0.00250417362270451,0.229979620259571,0.262974441115294,0.0290663950085589,-0.188215425115872,4.76643380631396,0.0776243508119623,NaN,0,1,2644,22051.3419292422,0.161056746146604,0,0,1250,833.333333333337,0,1.24309930462384e-23,1250,1250,833.333333333333,833.333333333333,0,0,1,1816.15714297965,3594.65549212341,0,0,0,0,844.232932469935,1696.8,2191.26,15127.3,1,1
C01_nominal_100rpm_10A,B0,3,core,normal,1200,1,0,-0.00107387275772715,0.000456664635102588,0.00624485049216988,0.00372780156374247,0.0072728716589938,0.0382871477817572,0.00250417362270451,0,1,0.00250417362270451,0.229979620259571,0.262974441115294,0.0290663950085589,-0.188215425115872,4.76643380631396,0.0776243508119623,NaN,0,1,2644,22051.3419292422,0.161056746146604,0,0,1250,833.333333333337,0,1.24309930462384e-23,1250,1250,833.333333333333,833.333333333333,0,0,1,1816.15714297965,3594.65549212341,0,0,0,0,820.803700277521,1736.9,2333.08,10466.8,1,1
C01_nominal_100rpm_10A,B1,1,core,normal,1200,1,0,-0.00238996049489355,0.00107061457082879,0.00658084749488509,0.0232822521324139,0.0241944377514384,0.564393097298535,0.00250417362270451,0,1,0.00250417362270451,0.22265025398462,0.260941539770948,0.0416157501096855,-0.183048041733363,4.76806887739798,0.078958410360061,NaN,0,1,2638,22001.3010625344,0.161083465150411,0,0,1254.45042374631,832.959882041503,2.55356345838025,0.0343733813703196,1250,1258.29980828299,832.063856736299,833.54117970468,0,0.0491666666666667,0.950833333333333,1815.63199255578,3594.14060141408,0.325,0.999166666666667,0,0,1240.62099907493,2333.4,2866.14,9107.4,1,1
C01_nominal_100rpm_10A,B1,2,core,normal,1200,1,0,-0.00238996049489355,0.00107061457082879,0.00658084749488509,0.0232822521324139,0.0241944377514384,0.564393097298535,0.00250417362270451,0,1,0.00250417362270451,0.22265025398462,0.260941539770948,0.0416157501096855,-0.183048041733363,4.76806887739798,0.078958410360061,NaN,0,1,2638,22001.3010625344,0.161083465150411,0,0,1254.45042374631,832.959882041503,2.55356345838025,0.0343733813703196,1250,1258.29980828299,832.063856736299,833.54117970468,0,0.0491666666666667,0.950833333333333,1815.63199255578,3594.14060141408,0.325,0.999166666666667,0,0,679.535892691952,1031.9,1519.3,2680.3,1,1
C01_nominal_100rpm_10A,B1,3,core,normal,1200,1,0,-0.00238996049489355,0.00107061457082879,0.00658084749488509,0.0232822521324139,0.0241944377514384,0.564393097298535,0.00250417362270451,0,1,0.00250417362270451,0.22265025398462,0.260941539770948,0.0416157501096855,-0.183048041733363,4.76806887739798,0.078958410360061,NaN,0,1,2638,22001.3010625344,0.161083465150411,0,0,1254.45042374631,832.959882041503,2.55356345838025,0.0343733813703196,1250,1258.29980828299,832.063856736299,833.54117970468,0,0.0491666666666667,0.950833333333333,1815.63199255578,3594.14060141408,0.325,0.999166666666667,0,0,742.698057354302,1259.8,1725.46,2359.8,1,1
C01_nominal_100rpm_10A,B2,1,core,normal,1200,1,0,-0.00138025581156322,0.00295657564526478,0.00747610799305552,0.0299522061943638,0.0308711329016852,0.564393097298535,0.00834724540901502,0,3,0.00834724540901502,0.223056236635978,0.266870839255776,0.043930698810264,-0.183625851142923,4.76763018063196,0.0778973132775811,NaN,0,1,2642,22034.6616403396,0.160895348845709,0,0,1250.90651958023,834.758184424879,0.960442546391495,0.319898110881288,1249.47393925205,1255.80929987969,833.333333333333,836.080072346247,0,0.0475,0.9525,1815.76744624426,3595.23564053893,0.3225,0.999166666666667,0,0,747.143108233117,1230.9,1979.94,2327.3,1,1
C01_nominal_100rpm_10A,B2,2,core,normal,1200,1,0,-0.00138025581156322,0.00295657564526478,0.00747610799305552,0.0299522061943638,0.0308711329016852,0.564393097298535,0.00834724540901502,0,3,0.00834724540901502,0.223056236635978,0.266870839255776,0.043930698810264,-0.183625851142923,4.76763018063196,0.0778973132775811,NaN,0,1,2642,22034.6616403396,0.160895348845709,0,0,1250.90651958023,834.758184424879,0.960442546391495,0.319898110881288,1249.47393925205,1255.80929987969,833.333333333333,836.080072346247,0,0.0475,0.9525,1815.76744624426,3595.23564053893,0.3225,0.999166666666667,0,0,669.5822386679,1080.4,1510,2057.8,1,1
C01_nominal_100rpm_10A,B2,3,core,normal,1200,1,0,-0.00138025581156322,0.00295657564526478,0.00747610799305552,0.0299522061943638,0.0308711329016852,0.564393097298535,0.00834724540901502,0,3,0.00834724540901502,0.223056236635978,0.266870839255776,0.043930698810264,-0.183625851142923,4.76763018063196,0.0778973132775811,NaN,0,1,2642,22034.6616403396,0.160895348845709,0,0,1250.90651958023,834.758184424879,0.960442546391495,0.319898110881288,1249.47393925205,1255.80929987969,833.333333333333,836.080072346247,0,0.0475,0.9525,1815.76744624426,3595.23564053893,0.3225,0.999166666666667,0,0,737.302035152636,1316.2,1680.6,2802.6,1,1
C01_nominal_100rpm_10A,P,1,core,normal,1200,1,0,-0.00137726484255581,0.00289939091523035,0.00753285593945167,0.0297065852934357,0.0306467800657867,0.564393097298535,0.00667779632721202,0,3,0.00667779632721202,0.225554201274108,0.265597751292968,0.0431764063851046,-0.183803099299252,4.76759688354397,0.0777638129555459,NaN,0,1,2656,22151.4236626578,0.160649256843604,0,0,1257.04498440138,833.679473192571,4.87158649209166,0.106009467652758,1250,1260.38530649351,832.058351969942,834.197418269301,0,0.0466666666666667,0.953333333333333,1826.19987105682,3589.23690252521,0.325,0.999166666666667,0,0,787.180573543016,1411.4,1979.22,2793.1,1,1
C01_nominal_100rpm_10A,P,2,core,normal,1200,1,0,-0.00137726484255581,0.00289939091523035,0.00753285593945167,0.0297065852934357,0.0306467800657867,0.564393097298535,0.00667779632721202,0,3,0.00667779632721202,0.225554201274108,0.265597751292968,0.0431764063851046,-0.183803099299252,4.76759688354397,0.0777638129555459,NaN,0,1,2656,22151.4236626578,0.160649256843604,0,0,1257.04498440138,833.679473192571,4.87158649209166,0.106009467652758,1250,1260.38530649351,832.058351969942,834.197418269301,0,0.0466666666666667,0.953333333333333,1826.19987105682,3589.23690252521,0.325,0.999166666666667,0,0,1081.20203515264,2343.1,2911.06,3547.1,1,1
C01_nominal_100rpm_10A,P,3,core,normal,1200,1,0,-0.00137726484255581,0.00289939091523035,0.00753285593945167,0.0297065852934357,0.0306467800657867,0.564393097298535,0.00667779632721202,0,3,0.00667779632721202,0.225554201274108,0.265597751292968,0.0431764063851046,-0.183803099299252,4.76759688354397,0.0777638129555459,NaN,0,1,2656,22151.4236626578,0.160649256843604,0,0,1257.04498440138,833.679473192571,4.87158649209166,0.106009467652758,1250,1260.38530649351,832.058351969942,834.197418269301,0,0.0466666666666667,0.953333333333333,1826.19987105682,3589.23690252521,0.325,0.999166666666667,0,0,1668.55948196115,2972,3597.46,4171.6,1,1
