case_id,method,repeat,category,range_class,trace_rows,completed,illegal,ed_mean_A,eq_mean_A,ed_rms_A,eq_rms_A,vector_rms_A,vector_peak_A,false_safe_rate,false_alarm_rate,max_false_safe_run,actual_violation_rate,id_tracking_rms_A,iq_tracking_rms_A,id_steady_error_A,iq_steady_error_A,torque_mean_Nm,torque_ripple_Nm,phase_thd,thd_valid,thd_cycles,switching_actions,equivalent_switching_Hz,voltage_utilization_mean,S2_count,illegal_duration_count,alpha_d_mean,alpha_q_mean,alpha_d_variance,alpha_q_variance,alpha_d_min,alpha_d_max,alpha_q_min,alpha_q_max,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,F_d_rms,F_q_rms,decision_gate_rate,s2_gate_rate,reset_count,reacquire_count,execution_mean_us,execution_p95_us,execution_p99_us,execution_max_us,estimator_finite,timing_pass
C01_nominal_100rpm_10A,P,1,core,normal,1200,1,0,-0.00137726484255581,0.00289939091523035,0.00753285593945167,0.0297065852934357,0.0306467800657867,0.564393097298535,0.00667779632721202,0,3,0.00667779632721202,0.225554201274108,0.265597751292968,0.0431764063851046,-0.183803099299252,4.76759688354397,0.0777638129555459,NaN,0,1,2656,22151.4236626578,0.160649256843604,0,0,1257.04498440138,833.679473192571,4.87158649209166,0.106009467652758,1250,1260.38530649351,832.058351969942,834.197418269301,0,0.0466666666666667,0.953333333333333,1826.19987105682,3589.23690252521,0.325,0.999166666666667,0,0,848.77382053654,1512.2,2254.02,7148.6,1,1
D03_id_iq_step,P,1,dynamic,reasonable_extension,1200,1,0,-0.00689244348110725,0.0068882604793595,0.0411411750244102,0.0845392736075188,0.0940185357494791,1.69529459659468,0.0492487479131886,0,7,0.0534223706176962,0.249015100766354,0.480779481837104,-0.0346419960689208,-0.0699954743319045,8.20451644590544,0.0754199392385226,1.57425695312066,1,3,4052,33794.2653166753,0.423468213107258,0,0,1215.26413585856,832.997429028913,401.594838256401,0.449241053225806,1188.59815916556,1250,831.65742304063,834.080164928387,0,0.0391666666666667,0.960833333333333,7692.75021560465,8654.96204569162,0.6175,0.999166666666667,0,0,770.1710453284,1225.8,1919.32,48658.2,1,1
P08_opposed_20pct,P,1,parameter,reasonable_extension,1200,1,0,-0.00588972130487487,0.00780194089927522,0.0469074521240938,0.129341436168279,0.13758457825951,2.73987924263311,0.0634390651085142,0,4,0.0642737896494157,0.194598237132222,0.278621136058687,-0.059172440268065,-0.0583511681918644,8.23364133225875,0.0767427958115756,1.34152243142038,1,4,4250,35445.6139180331,0.553444968905212,0,0,1175.05194208216,881.319318119803,598.509300854282,760.987317300375,1139.53390639803,1250,833.333333333333,928.076603089479,0,0.0391666666666667,0.960833333333333,9767.51683380502,12032.6892755637,0.739166666666667,0.999166666666667,0,0,726.355226641998,1312.8,1996.66,3074.4,1,1
