method,cohort,sample_count,false_safe_rate,false_alarm_rate,vector_rms_A,phase_thd,torque_ripple_Nm,id_tracking_rms_A,iq_tracking_rms_A,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,decision_gate_rate,s2_gate_rate,execution_mean_us,termination_semantics_pass,estimator_finite,S2_count,illegal_duration_count
P,core,1198,0.00751252086811352,0,0.0285103259420597,NaN,0.0766234713204011,0.224816925073067,0.267339189972414,0,0.0475,0.9525,0.335,0.999166666666667,589.469287696577,1,1,0,0
P,dynamic,1198,0.0459098497495826,0,0.084794952608995,1.57585967208095,0.0755335957090633,0.247756707797426,0.478054435484452,0,0.0383333333333333,0.961666666666667,0.616666666666667,0.999166666666667,643.503607770582,1,1,0,0
P,parameter,1198,0.0751252086811352,0,0.137968703083866,1.30632708779518,0.0745898486450526,0.193597608005085,0.270627078904368,0,0.0408333333333333,0.959166666666667,0.74,0.999166666666667,619.099722479186,1,1,1,0
