case_id,method,repeat,category,range_class,trace_rows,completed,illegal,ed_mean_A,eq_mean_A,ed_rms_A,eq_rms_A,vector_rms_A,vector_peak_A,false_safe_rate,false_alarm_rate,max_false_safe_run,actual_violation_rate,id_tracking_rms_A,iq_tracking_rms_A,id_steady_error_A,iq_steady_error_A,torque_mean_Nm,torque_ripple_Nm,phase_thd,thd_valid,thd_cycles,switching_actions,equivalent_switching_Hz,voltage_utilization_mean,S2_count,illegal_duration_count,alpha_d_mean,alpha_q_mean,alpha_d_variance,alpha_q_variance,alpha_d_min,alpha_d_max,alpha_q_min,alpha_q_max,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,F_d_rms,F_q_rms,decision_gate_rate,s2_gate_rate,reset_count,reacquire_count,execution_mean_us,execution_p95_us,execution_p99_us,execution_max_us,estimator_finite,timing_pass
C01_nominal_100rpm_10A,P,1,core,normal,1200,1,0,-0.00178510990741299,0.00372676076066849,0.00918209514689073,0.0328567888704713,0.0341156774249799,0.564393097298535,0.00751252086811352,0,3,0.00751252086811352,0.224725037139619,0.267054317822739,0.0444514645192743,-0.183791117954103,4.76751363178615,0.0779250438820178,NaN,0,1,2650,22101.38279595,0.16078849084825,0,0,1255.86261956167,833.553427721937,2.56912642023562,0.0441009166455763,1250,1257.93323431584,832.373744024748,833.844902471646,0,0.0475,0.9525,1822.50263704897,3586.79050473275,0.323333333333333,0.999166666666667,0,0,699.193802035153,1173.8,1820.96,2123.9,1,1
D03_id_iq_step,P,1,dynamic,reasonable_extension,1200,1,0,-0.0089464567260128,0.00897130297769864,0.0504797031504913,0.0947281726280729,0.107338842548332,1.69529459659468,0.0534223706176962,0,8,0.0575959933222037,0.252799358484641,0.487177845419975,-0.0351586701283495,-0.0708534089935696,8.20413122091217,0.0754962019926133,1.58001659331739,1,3,4046,33744.2244499675,0.423506874823075,0,0,1222.64069612456,833.023152071771,245.811989624239,0.273699069042989,1203.45191801089,1250,832.062626363223,833.82559554357,0,0.04,0.96,7745.0490875424,8648.31834242793,0.6075,0.999166666666667,0,0,615.084828862165,1008.1,1350.56,12633,1,1
P08_opposed_20pct,P,1,parameter,reasonable_extension,1200,1,0,-0.00903991378914683,0.011702455578265,0.0565514805899347,0.136899587811003,0.148120110382542,2.73987924263311,0.0684474123539232,0,9,0.0684474123539232,0.195839532834056,0.290786631352259,-0.0625069437013073,-0.0639368443889155,8.23092669362699,0.0795510680995046,1.38350443035857,1,4,4250,35445.6139180331,0.55317346410763,1,0,1191.19634764457,871.259278625888,387.442421184482,471.961255229795,1161.74099359905,1250,833.333333333333,907.922800511955,0,0.0383333333333333,0.961666666666667,9896.36817066518,11882.1395409,0.751666666666667,0.999166666666667,0,0,570.764292321924,1010.3,1397.9,2400,1,1
