method,cohort,sample_count,false_safe_rate,false_alarm_rate,vector_rms_A,phase_thd,torque_ripple_Nm,id_tracking_rms_A,iq_tracking_rms_A,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,decision_gate_rate,s2_gate_rate,execution_mean_us,termination_semantics_pass,estimator_finite,S2_count,illegal_duration_count
P,core,1198,0.00667779632721202,0,0.0269396861328849,NaN,0.0766292415008252,0.226793657827879,0.265915150329424,0,0.0475,0.9525,0.34,0.999166666666667,674.550046253469,1,1,0,0
P,dynamic,1198,0.0308848080133556,0,0.0762639469542231,1.5807231976067,0.0807803297028813,0.245068909013962,0.476466772499521,0,0.0408333333333333,0.959166666666667,0.589166666666667,0.999166666666667,552.778075855689,1,1,0,0
P,parameter,1198,0.0692821368948247,0.000834724540901503,0.151077512726628,1.2890059616884,0.0716734244336737,0.184020319629642,0.2723864638422,0,0.0416666666666667,0.958333333333333,0.728333333333333,0.999166666666667,538.893524514339,1,1,0,0
