method,cohort,sample_count,false_safe_rate,false_alarm_rate,vector_rms_A,phase_thd,torque_ripple_Nm,id_tracking_rms_A,iq_tracking_rms_A,alpha_boundary_hit_rate,alpha_update_rate,gate_freeze_rate,decision_gate_rate,s2_gate_rate,execution_mean_us,termination_semantics_pass,estimator_finite,S2_count,illegal_duration_count
P,ENGINEERING_PRIMARY,3594,0.042014468558709,0,0.0963966970727381,1.46629664388487,0.077211388272109,0.222176026781954,0.341319769815364,0,0.0419444444444445,0.958055555555556,0.555277777777778,0.999166666666667,664.849953746531,1,1,1,0
