case_id,method,pending_command_id,selected_core_id,selected_final_id,sample_index,time_s,Jd_pred,Jq_pred,Jd_actual,Jq_actual,false_safe,false_alarm,mode,selected_core,selected_final,S2_triggered
C01_nominal_100rpm_10A,RLS,0;3;2;3;0|4.3966671045284219e-05;3.9135741444541633e-06;4.2395096205232372e-06;3.9135741444541633e-06;4.3966671045284219e-05,0|0.0001,0|0.0001,1,0,7.10110381217108e-06,0.0799406250737953,6.74469324216363e-10,0.0793261316919461,0,0,1,1,1,0
C01_nominal_100rpm_10A,RLS,0|0.0001,0|0.0001,0|0.0001,2,0.0001,7.03943059786818e-06,0.0400062276700572,6.28680462770668e-05,0.579122502884407,1,0,1,1,1,0
C01_nominal_100rpm_10A,RLS,0|0.0001,0;3;2;3;0|2.3656936100981214e-05;1.8060366791238248e-05;1.6565394215561082e-05;1.8060366791238248e-05;2.3656936100981214e-05,0;3;2;3;0|2.3656936100981214e-05;1.8060366791238248e-05;1.6565394215561082e-05;1.8060366791238248e-05;2.3656936100981214e-05,3,0.0002,1.08546437169076e-12,4.71402478213712e-12,1.54786104669029e-05,1.71008288433065e-06,0,0,3,3,3,0
C01_nominal_100rpm_10A,RLS,0;3;2;3;0|2.3656936100981214e-05;1.8060366791238248e-05;1.6565394215561082e-05;1.8060366791238248e-05;2.3656936100981214e-05,0;3;0|4.098636971191995e-05;1.8027260576160101e-05;4.098636971191995e-05,0;3;0|4.098636971191995e-05;1.8027260576160101e-05;4.098636971191995e-05,4,0.0003,0.050263239841983,0.000292947703877351,0.0418346652636106,0.000613839639631379,0,0,2,2,2,0
C01_nominal_100rpm_10A,RLS,0;3;0|4.098636971191995e-05;1.8027260576160101e-05;4.098636971191995e-05,0;3;0|4.5126718668705378e-05;9.7465626625892515e-06;4.5126718668705378e-05,0;3;0|4.5126718668705378e-05;9.7465626625892515e-06;4.5126718668705378e-05,5,0.0004,0.111440714348689,0.0620684536096791,0.0902550671344064,0.0678002531718154,0,0,2,2,2,0
C01_nominal_100rpm_10A,RLS,0;3;0|4.5126718668705378e-05;9.7465626625892515e-06;4.5126718668705378e-05,0;2;0|3.9152761534043867e-05;2.169447693191227e-05;3.9152761534043867e-05,0;2;0|3.9152761534043867e-05;2.169447693191227e-05;3.9152761534043867e-05,6,0.0005,0.0807009825646815,0.103130623915174,0.101256416763161,0.112107047809098,0,0,2,2,2,0
C01_nominal_100rpm_10A,RLS,0;2;0|3.9152761534043867e-05;2.169447693191227e-05;3.9152761534043867e-05,0;3;0|3.4371354843072962e-05;3.1257290313854088e-05;3.4371354843072962e-05,0;3;0|3.4371354843072962e-05;3.1257290313854088e-05;3.4371354843072962e-05,7,0.0006,0.000526349685825077,0,0.000168953114257329,0.000426177237787884,0,0,2,2,2,0
C01_nominal_100rpm_10A,RLS,0;3;0|3.4371354843072962e-05;3.1257290313854088e-05;3.4371354843072962e-05,0;3;0|4.0582033400117286e-05;1.883593319976543e-05;4.0582033400117286e-05,0;3;0|4.0582033400117286e-05;1.883593319976543e-05;4.0582033400117286e-05,8,0.0007,0.0383105049847561,0,0.0213690171669355,0.00067240376064055,0,0,2,2,2,0
C01_nominal_100rpm_10A,RLS,0;3;0|4.0582033400117286e-05;1.883593319976543e-05;4.0582033400117286e-05,0;3;0|4.3206761916181981e-05;1.3586476167636042e-05;4.3206761916181981e-05,0;3;0|4.3206761916181981e-05;1.3586476167636042e-05;4.3206761916181981e-05,9,0.0008,0.093887264514221,0.0191823111212015,0.0592940763406625,0.0274969055882722,0,0,2,2,2,0
C01_nominal_100rpm_10A,RLS,0;3;0|4.3206761916181981e-05;1.3586476167636042e-05;4.3206761916181981e-05,0;3;0|4.4418190766613336e-05;1.116361846677333e-05;4.4418190766613336e-05,0;3;0|4.4418190766613336e-05;1.116361846677333e-05;4.4418190766613336e-05,10,0.0009,0.144157499121767,0.115524968724187,0.0969261887345823,0.134877495648337,0,0,2,2,2,0
