case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1188,0.1187,1249.47393925205,834.035693677629,1840.44687188236,-3646.41572643895,1840.44687188236,-3646.41572643895,1,1,1,0,0,0,0,-1.55054646527665,-6.43321427540272,-1933.88844840441,-5384.8099883359
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1189,0.1188,1249.47393925205,834.035693677629,1837.60350154192,-3644.33906194186,1837.60350154192,-3644.33906194186,1,1,1,0,0,0,0,0.679432233299687,3.49714919656977,837.168800009139,2905.01583318096
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1190,0.1189,1249.47393925205,834.035693677629,1839.75971705307,-3640.55898146687,1839.75971705307,-3640.55898146687,1,1,1,0,0,0,0,-2.18206022228213,-2.54283960100342,-2721.30602274475,-2123.51803027617
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1191,0.119,1249.47393925205,834.035693677629,1844.16526845683,-3637.08631008361,1844.16526845683,-3637.08631008361,1,1,1,0,0,0,0,1.0073281585671,2.52067282889215,1274.09145446341,2102.18994552688
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1192,0.1191,1249.47393925205,834.035693677629,1839.40828445031,-3635.08260721423,1839.40828445031,-3635.08260721423,1,1,1,1,0,0,0,1.39849569146,-4.21855715004861,1731.43967336612,-3520.84438905805
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1193,0.1192,1249.47393925205,834.035693677629,1837.31013286922,-3633.67313907739,1837.31013286922,-3633.67313907739,1,1,1,0,0,0,0,-2.44215914264504,4.24058675068286,-3060.97681073658,3534.14984535455
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1194,0.1193,1249.47393925205,834.035693677629,1838.08671447603,-3629.7859872676,1838.08671447603,-3629.7859872676,1,1,1,0,0,0,0,1.45067886401925,-4.21965863008032,1812.43170075708,-3511.11004344341
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1195,0.1194,1249.47393925205,834.035693677629,1833.51686717052,-3632.01590364541,1833.51686717052,-3632.01590364541,1,1,1,0,0,0,0,1.2426596199906,4.25129604525784,1532.94608584299,3534.00465696147
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1196,0.1195,1249.47393925205,834.035693677629,1836.92783856232,-3632.67316071562,1836.92783856232,-3632.67316071562,1,1,1,0,0,0,0,-2.71841134676072,-1.9125479008333,-3389.33686629635,-1602.4171200686
C01_nominal_100rpm_10A,B2,not_slow_tick,not_slow_tick,1197,0.1196,1249.47393925205,834.035693677629,1842.35461370539,-3632.24186871423,1842.35461370539,-3632.24186871423,1,1,1,1,0,0,0,1.50391597851155,1.8277386890602,1896.88920331774,1520.99168798696
