case_id,method,range_class,category,pending_command_id,selected_core_id,selected_final_id,freeze_reason_d,freeze_reason_q,estimator_state_d,estimator_state_q,sample_index,time_s,id,iq,id_ref,iq_ref,torque,torque_ref,speed_rpm,theta,Vdc,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,u_target_d,u_target_q,u_app_prev_d,u_app_prev_q,u_pending_d,u_pending_q,u_selected_final_d,u_selected_final_q,i_pred_k1_d,i_pred_k1_q,i_pred_k2_d,i_pred_k2_q,Jd_pred,Jq_pred,Jd_actual,Jq_actual,false_safe,false_alarm,mode,selected_core,selected_final,S2_triggered,voltage_utilization,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,execution_time_us,timing_assertion_pass,projection_hit_d,projection_hit_q,u_hp_d,u_hp_q,y_hp_d,y_hp_q,window_energy_d,window_energy_q,regressor_rcond_d,regressor_rcond_q,reconstruction_residual_V,alpha_step_scale,native_margin_A2,native_mode_gap_A2,actual_d_violation,actual_q_violation,illegal_duration,switching_actions
C01_nominal_100rpm_10A,P,normal,core,0;3;2;3;0|4.3966671045284219e-05;3.9135741444541633e-06;4.2395096205232372e-06;3.9135741444541633e-06;4.3966671045284219e-05,0|0.0001,0|0.0001,startup_no_completed_command,startup_no_completed_command,startup,startup,1,0,0,0,0,0,0,0,100,0.17,48,1250,833.333333333333,0,0,0,0,0,0,0,3.39292006587698,0.0213183171000656,3.3928527835181,0,0,0.0026647896375082,0.282737731959842,0.0026647896375082,0.282737731959842,7.10110381217108e-06,0.0799406250737953,6.74469324216363e-10,0.0793261316919461,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1017.4,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0800593749262047,0.0799335239699831,0,0,0,4
C01_nominal_100rpm_10A,P,normal,core,0|0.0001,0|0.0001,0|0.0001,trusted_post_s2_execution,trusted_post_s2_execution,warmup,warmup,2,0.0001,0.0026531925293631,-1.55685691921722e-05,0,0.2,-7.56602722123309e-06,0.0972,100,0.182566370614359,48,1250,833.333333333333,0,0,0,0,0,0,0.0213183171000656,3.3928527835181,0,0,0,0,0.0026531925293631,-1.55685691921722e-05,0.0026531925293631,-1.55685691921722e-05,7.03943059786818e-06,0.0400062276700572,6.28680462770668e-05,0.579122502884407,1,0,1,1,1,0,0,0,0,1,0,0,0,0,725.3,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0.119993772329943,0.0399991882394593,0,1,0,0
C01_nominal_100rpm_10A,P,normal,core,0|0.0001,0;3;0|3.7664698229114816e-05;2.4670603541770369e-05;3.7664698229114816e-05,0;3;0|3.7664698229114816e-05;2.4670603541770369e-05;3.7664698229114816e-05,not_slow_tick,not_slow_tick,active,active,3,0.0002,-2.59705472452231e-05,-0.281648951164293,0,0.4,-0.136881442930803,0.1944,100,0.195132741228718,48,1250,833.333333333333,-6.69790769152082,-704.083456487751,-6.69790769152082,-704.083456487751,-2.40543021475491,7.5192091487963,0,0,0,0,-2.40543021475491,7.5192091487963,-0.000695761316397305,-0.352057296813068,-0.302044328929913,0.204135119937848,0.0912307766387215,0.0383630512417611,0.0985672581364319,0.375399462406167,1,0,2,2,2,0,0.246706035417704,0,0,1,0,0,0,0,684.9,1,0,0,-0.0202524012450623,-3.2232101443422,-50.6573782567286,-2675.36923324613,0,0,0,0,0,1,0.0687692233612785,0.0528677253969604,0,1,0,0
C01_nominal_100rpm_10A,P,normal,core,0;3;0|3.7664698229114816e-05;2.4670603541770369e-05;3.7664698229114816e-05,0;2;0|3.8592757992845735e-05;2.2814484014308527e-05;3.8592757992845735e-05,0;2;0|3.8592757992845735e-05;2.2814484014308527e-05;3.8592757992845735e-05,not_slow_tick,not_slow_tick,active,active,4,0.0003,-0.00792893727286745,-0.561000987439837,0,0.6,-0.272678506515565,0.2916,100,0.207699111843077,48,1250,833.333333333333,-24.7808475826962,-1226.44268305467,-24.7808475826962,-1226.44268305467,4.97718326797751,5.34105948617805,0,0,-2.40543021475491,7.5192091487963,4.97718326797751,5.34105948617805,-0.311085798875501,-0.057044493345613,0.308584024863419,0.265399528863757,0.095224100400907,0.111957475284596,0.09350562827859,0.421570367914352,1,0,2,2,2,0,0.228144840143085,0,0,1,0,0,0,0,578.6,1,0,0,-0.0192397811828092,-3.06204963712509,-97.7506440095242,-2519.92798154804,0,0,0,0,0,1,0.0480425247154043,0.0167333748836887,0,1,0,2
C01_nominal_100rpm_10A,P,normal,core,0;2;0|3.8592757992845735e-05;2.2814484014308527e-05;3.8592757992845735e-05,0;3;0|3.2599508356957946e-05;3.4800983286084119e-05;3.2599508356957946e-05,0;3;0|3.2599508356957946e-05;3.4800983286084119e-05;3.2599508356957946e-05,not_slow_tick,not_slow_tick,active,active,5,0.0004,-0.313954229365416,-0.212698508571848,0,0.8,-0.103852273859608,0.3888,100,0.220265482457437,48,1250,833.333333333333,-31.9519238074833,-1615.57772112026,-31.9519238074833,-1615.57772112026,-3.12554007831103,10.6887091473728,-2.40543021475491,7.5192091487963,4.97718326797751,5.34105948617805,-3.12554007831103,10.6887091473728,0.304998486751025,0.0708320098309637,-0.0888892154186019,0.8,0.00790129261773461,1.10933564796705e-31,0.0066327776029285,0.0596555140418674,0,0,2,2,2,0,0.348009832860841,0,0,1,0,0,0,0,550.2,1,0,0,-2.30343649614083,4.23430153608765,-2925.02520279484,3568.78631139293,0,0,0,0,0,1,0.152098707382265,0.00790129261773461,0,0,0,4
C01_nominal_100rpm_10A,P,normal,core,0;3;0|3.2599508356957946e-05;3.4800983286084119e-05;3.2599508356957946e-05,0;3;0|4.113081467018451e-05;1.7738370659630984e-05;4.113081467018451e-05,0;3;0|4.113081467018451e-05;1.7738370659630984e-05;4.113081467018451e-05,not_slow_tick,not_slow_tick,active,active,6,0.0005,0.305786900109521,-0.0492845046005272,0,1,-0.0238437612334826,0.486,100,0.232831853071796,48,1250,833.333333333333,-29.9808904112449,-1915.86900719899,-28.9953737131257,-2066.01465023835,-1.52452836686628,5.4677190975073,4.97718326797751,5.34105948617805,-3.12554007831103,10.6887091473728,-1.52452836686628,5.4677190975073,-0.0878051470506711,0.6348397926567,-0.281270730280269,0.883881585758474,0.079113223712396,0.0134834861259667,0.0665101041437467,0.075637890409061,0,0,2,2,2,0,0.17738370659631,0,0,1,1,0,0,0,582.3,1,0,0,4.82521813726201,1.95334427979593,6016.007062236,1633.90648430493,0,0,0,0,0,1,0.080886776287604,0.0656297375864292,0,0,0,2
C01_nominal_100rpm_10A,P,normal,core,0;3;0|4.113081467018451e-05;1.7738370659630984e-05;4.113081467018451e-05,0;3;0|4.4825642690164324e-05;1.0348714619671357e-05;4.4825642690164324e-05,0;3;0|4.4825642690164324e-05;1.0348714619671357e-05;4.4825642690164324e-05,not_slow_tick,not_slow_tick,active,active,7,0.0006,-0.081441866401308,0.555755216960797,0,1.2,0.270422919986294,0.5832,100,0.245398223686155,48,1250,833.333333333333,-13.8263096133074,-2151.11685719859,-13.8263096133074,-2151.11685719859,-0.849267867388889,3.20083796272652,-3.12554007831103,10.6887091473728,-1.52452836686629,5.4677190975073,-0.849267867388889,3.20083796272652,-0.273390543220925,0.796286789366546,-0.380931657605866,0.847911600540564,0.145108927766353,0.123966241033907,0.120373003867824,0.244232709277809,1,0,2,2,2,0,0.103487146196714,0,0,1,0,0,0,0,528,1,0,0,-3.11362994857521,6.93594424394111,-3851.00730274057,5747.65547719472,0,0,0,0,0,1,0.0148910722336469,0.0211426867324457,0,1,0,2
C01_nominal_100rpm_10A,P,normal,core,0;3;0|4.4825642690164324e-05;1.0348714619671357e-05;4.4825642690164324e-05,0;3;2;3;0|3.0021855173044716e-05;1.0288903341307344e-05;1.9378482971295887e-05;1.0288903341307344e-05;3.0021855173044716e-05,0;3;2;3;0|3.0021855173044716e-05;1.0288903341307344e-05;1.9378482971295887e-05;1.0288903341307344e-05;3.0021855173044716e-05,not_slow_tick,not_slow_tick,active,active,8,0.0007,-0.257895529514854,0.724976563891255,0,1.4,0.35368478119793,0.6804,100,0.257964594300514,48,1250,833.333333333333,24.91122465187,-2329.39242088682,44.2799917844587,-2418.53020273093,2.84158691137118,10.7039046634446,-1.52452836686629,5.4677190975073,-0.849267867388889,3.20083796272652,2.84158691137118,10.7039046634446,-0.359626013760019,0.749860040512038,3.49339825067574e-07,1.399999075526,1.22038313378243e-13,8.5465217876417e-13,0.000850735220789914,0.00839950676736208,0,0,3,3,3,0,0.399562896539106,0,0,1,1,0,0,0,519.3,1,0,0,-1.43698732527394,1.62920648437187,-1656.09345532935,1319.99814434176,0,0,0,0,0,1,0.159999999999145,7.32613865385927e-13,0,0,0,2
C01_nominal_100rpm_10A,P,normal,core,0;3;2;3;0|3.0021855173044716e-05;1.0288903341307344e-05;1.9378482971295887e-05;1.0288903341307344e-05;3.0021855173044716e-05,0;3;0|4.0211193113503946e-05;1.9577613772992116e-05;4.0211193113503946e-05,0;3;0|4.0211193113503946e-05;1.9577613772992116e-05;4.0211193113503946e-05,not_slow_tick,not_slow_tick,active,active,9,0.0008,-0.346948128497365,0.705800941646173,0,1.6,0.34478236711377,0.7776,100,0.270530964914873,48,1250,833.333333333333,61.4481295916528,-2461.82461351251,79.7165820615442,-2528.04070982535,-1.4539598727396,6.09378174038214,-0.849267867388889,3.20083796272652,2.84158691137119,10.7039046634446,-1.4539598727396,6.09378174038214,0.0162218936301881,1.34498892595069,-0.157551432256108,1.6,0.024822453805951,0,0.015702004253941,0.00599933381826647,0,0,2,2,2,0,0.195776137729921,0,0,1,1,0,0,0,530.7,1,0,0,-0.723640484506715,-0.605790917888467,-742.978673318054,-535.77297004296,0,0,0,0,0,1,0.135177546194049,0.024822453805951,0,0,0,4
C01_nominal_100rpm_10A,P,normal,core,0;3;0|4.0211193113503946e-05;1.9577613772992116e-05;4.0211193113503946e-05,0;3;0|4.1466369435424309e-05;1.7067261129151391e-05;4.1466369435424309e-05,0;3;0|4.1466369435424309e-05;1.7067261129151391e-05;4.1466369435424309e-05,not_slow_tick,not_slow_tick,active,active,10,0.0009,0.0291673656813555,1.30835117694503,0,1.8,0.635583911663316,0.8748,100,0.283097335529233,48,1250,833.333333333333,98.3789228370442,-2569.97301010488,98.3789228370442,-2569.97301010488,-1.20066895379654,5.32791081704028,2.84158691137119,10.7039046634446,-1.4539598727396,6.09378174038214,-1.20066895379654,5.32791081704028,-0.14273972612739,1.55916902096638,-0.282985453068253,1.74616428804258,0.0800807666482446,0.00289828388196198,0.0590796055262587,0.0162302812525153,0,0,2,2,2,0,0.170672611291514,0,0,1,0,0,0,0,537,1,0,0,2.81885357954069,6.55241199368817,3713.26714537954,5397.41132512656,0,0,0,0,0,1,0.0799192333517554,0.0771824827662826,0,0,0,2
