case_id,method,range_class,category,pending_command_id,selected_core_id,selected_final_id,freeze_reason_d,freeze_reason_q,estimator_state_d,estimator_state_q,sample_index,time_s,id,iq,id_ref,iq_ref,torque,torque_ref,speed_rpm,theta,Vdc,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,u_target_d,u_target_q,u_app_prev_d,u_app_prev_q,u_pending_d,u_pending_q,u_selected_final_d,u_selected_final_q,i_pred_k1_d,i_pred_k1_q,i_pred_k2_d,i_pred_k2_q,Jd_pred,Jq_pred,Jd_actual,Jq_actual,false_safe,false_alarm,mode,selected_core,selected_final,S2_triggered,voltage_utilization,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,execution_time_us,timing_assertion_pass,projection_hit_d,projection_hit_q,u_hp_d,u_hp_q,y_hp_d,y_hp_q,window_energy_d,window_energy_q,regressor_rcond_d,regressor_rcond_q,reconstruction_residual_V,alpha_step_scale,native_margin_A2,native_mode_gap_A2,actual_d_violation,actual_q_violation,illegal_duration,switching_actions
C01_nominal_100rpm_10A,B1,normal,core,0;3;2;3;0|4.3966671045284219e-05;3.9135741444541633e-06;4.2395096205232372e-06;3.9135741444541633e-06;4.3966671045284219e-05,0|0.0001,0|0.0001,startup_no_completed_command,startup_no_completed_command,startup,startup,1,0,0,0,0,0,0,0,100,0.17,48,1250,833.333333333333,0,0,0,0,0,0,0,3.39292006587698,0.0213183171000656,3.3928527835181,0,0,0.0026647896375082,0.282737731959842,0.0026647896375082,0.282737731959842,7.10110381217108e-06,0.0799406250737953,6.74469324216363e-10,0.0793261316919461,0,0,1,1,1,0,0,0,0,0,0,0,0,0,93525.7,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0800593749262047,0.0799335239699831,0,0,0,4
C01_nominal_100rpm_10A,B1,normal,core,0|0.0001,0|0.0001,0|0.0001,trusted_post_s2_execution,trusted_post_s2_execution,warmup,warmup,2,0.0001,0.0026531925293631,-1.55685691921722e-05,0,0.2,-7.56602722123309e-06,0.0972,100,0.182566370614359,48,1250,833.333333333333,0,0,0,0,0,0,0.0213183171000656,3.3928527835181,0,0,0,0,0.0026531925293631,-1.55685691921722e-05,0.0026531925293631,-1.55685691921722e-05,7.03943059786818e-06,0.0400062276700572,6.28680462770668e-05,0.579122502884407,1,0,1,1,1,0,0,0,0,1,0,0,0,0,26231,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0.119993772329943,0.0399991882394593,0,1,0,0
C01_nominal_100rpm_10A,B1,normal,core,0|0.0001,0;3;2;3;0|2.3617514089594494e-05;1.8148768630404543e-05;1.6467434560001936e-05;1.8148768630404543e-05;2.3617514089594494e-05,0;3;2;3;0|2.3617514089594494e-05;1.8148768630404543e-05;1.6467434560001936e-05;1.8148768630404543e-05;2.3617514089594494e-05,not_slow_tick,not_slow_tick,active,active,3,0.0002,-2.59705472452231e-05,-0.281648951164293,0,0.4,-0.136881442930803,0.1944,100,0.195132741228718,48,1250,833.333333333333,-2.8150904278725,-2826.30373878448,-2.8150904278725,-2826.30373878448,0.00472028008642345,14.9628902198103,0,0,0,0,0.00472028008642345,14.9628902198103,-0.000307479590032473,-0.56427932504274,1.04637798320831e-06,0.399997819396337,1.09490688374309e-12,4.75503233302681e-12,7.5196602414539e-05,1.50132730185929e-05,0,0,3,3,3,0,0.52764971820811,0,0,1,0,0,0,0,36131.8,1,0,0,-0.0202524012450623,-3.2232101443422,-50.6573782567286,-2675.36923324613,0,0,0,0,0,1,0.159999999995245,3.66012544928372e-12,0,0,0,0
C01_nominal_100rpm_10A,B1,normal,core,0;3;2;3;0|2.3617514089594494e-05;1.8148768630404543e-05;1.6467434560001936e-05;1.8148768630404543e-05;2.3617514089594494e-05,0;3;0|4.0911203757365291e-05;1.8177592485269419e-05;4.0911203757365291e-05,0;3;0|4.0911203757365291e-05;1.8177592485269419e-05;4.0911203757365291e-05,not_slow_tick,not_slow_tick,active,active,4,0.0003,-0.00792893727286745,-0.561000987439837,0,0.6,-0.272678506515565,0.2916,100,0.207699111843077,48,1250,833.333333333333,-14.8977372647453,-2821.1832287856,-14.8977372647453,-2821.1832287856,-1.70259059070413,5.56207621496176,0,0,0.00472028008642544,14.9628902198103,-1.70259059070413,5.56207621496176,-0.0088286759885388,0.403788207999128,-0.22314227355303,0.585176236367381,0.0497924742464153,0.000219743968235763,0.0444710310317191,0.000337266049779626,0,0,2,2,2,0,0.181775924852694,0,0,1,1,0,0,0,37829.4,1,0,0,-0.0192397811828092,-3.06204963712509,-97.7506440095242,-2519.92798154804,0,0,0,0,0,1,0.110207525753585,0.0495727302781796,0,0,0,4
C01_nominal_100rpm_10A,B1,normal,core,0;3;0|4.0911203757365291e-05;1.8177592485269419e-05;4.0911203757365291e-05,0;3;0|4.5219821843425428e-05;9.56035631314915e-06;4.5219821843425428e-05,0;3;0|4.5219821843425428e-05;9.56035631314915e-06;4.5219821843425428e-05,not_slow_tick,not_slow_tick,active,active,5,0.0004,-0.00867159745459503,0.403874696506643,0,0.8,0.196308318621518,0.3888,100,0.220265482457436,48,1250,833.333333333333,-28.9444440147356,-2815.02222787874,-28.9444440147356,-2815.02222787874,-0.858633118898978,2.93635002024101,0.00472028008642544,14.9628902198103,-1.70259059070414,5.56207621496176,-0.858633118898978,2.93635002024101,-0.224389865694086,0.585878824965582,-0.334613449957931,0.549072437197792,0.111966160892749,0.0629646417738561,0.0927460014569116,0.0669402805699193,0,0,2,2,2,0,0.0956035631314915,0,0,1,0,0,0,0,69611,1,0,0,-0.0137935260415646,11.305798553551,-24.8401996420488,9426.23175963859,0,0,0,0,0,1,0.048033839107251,0.0490015191188929,0,0,0,2
C01_nominal_100rpm_10A,B1,normal,core,0;3;0|4.5219821843425428e-05;9.56035631314915e-06;4.5219821843425428e-05,0;2;0|3.9124972491453651e-05;2.1750055017092699e-05;3.9124972491453651e-05,0;2;0|3.9124972491453651e-05;2.1750055017092699e-05;3.9124972491453651e-05,not_slow_tick,not_slow_tick,active,active,6,0.0005,-0.210881556879019,0.581635195351444,0,1,0.283557829116627,0.486,100,0.232831853071795,48,1250,833.333333333333,-22.3158320176419,-2816.01088449994,-22.3158320176419,-2816.01088449994,4.87142919716028,4.97101827048564,-1.70259059070414,5.56207621496176,-0.858633118898978,2.93635002024101,4.87142919716028,4.97101827048564,-0.320442279943156,0.544729941921534,0.286254786500115,0.67738037601201,0.0819418027942265,0.104083421782152,0.0996838430081672,0.110289481063281,0,0,2,2,2,0,0.217500550170927,0,0,1,0,0,0,0,7577.7,1,0,0,-1.63504917699052,1.80973532126729,-1937.53753246557,1477.32591319071,0,0,0,0,0,1,0.0559165782178477,0.0221416189879258,0,0,0,2
C01_nominal_100rpm_10A,B1,normal,core,0;2;0|3.9124972491453651e-05;2.1750055017092699e-05;3.9124972491453651e-05,0;3;0|3.4294761164344574e-05;3.141047767131085e-05;3.4294761164344574e-05,0;3;0|3.4294761164344574e-05;3.141047767131085e-05;3.4294761164344574e-05,not_slow_tick,not_slow_tick,active,active,7,0.0006,-0.304542281886952,0.541271801749559,0,1.2,0.264244944727592,0.5832,100,0.245398223686154,48,1250,833.333333333333,14.2070703452196,-2825.61730932439,14.2070703452196,-2825.61730932439,-2.57770267767106,9.71520165089819,-0.858633118898978,2.93635002024101,4.87142919716028,4.97101827048564,-2.57770267767106,9.71520165089819,0.305807074792605,0.67296159335759,-0.014985052881756,1.2,0.000224551809869024,1.97215226305253e-31,8.23213258521653e-05,0.000195465578210995,0,0,2,2,2,0,0.314104776713108,0,0,1,0,0,0,0,5422,1,0,0,-0.751537119926094,-0.775191329780785,-809.442928885614,-668.717360712336,0,0,0,0,0,1,0.159775448190131,0.000224551809869024,0,0,0,4
C01_nominal_100rpm_10A,B1,normal,core,0;3;0|3.4294761164344574e-05;3.141047767131085e-05;3.4294761164344574e-05,0;3;0|4.0508669800818188e-05;1.8982660398363631e-05;4.0508669800818188e-05,0;3;0|4.0508669800818188e-05;1.8982660398363631e-05;4.0508669800818188e-05,not_slow_tick,not_slow_tick,active,active,8,0.0007,0.315727482187039,0.667901398582768,0,1.4,0.323081780957374,0.6804,100,0.257964594300513,48,1250,833.333333333333,65.5852970372376,-2841.84647979475,65.5852970372376,-2841.84647979475,-1.48391112729053,5.890413117616,4.87142919716028,4.97101827048564,-2.57770267767106,9.71520165089819,-1.48391112729053,5.890413117616,7.31771818799909e-05,1.19331688817814,-0.178857184025712,1.4,0.0319898922776076,4.93038065763132e-32,0.0228991932051076,0.000240358453238943,0,0,2,2,2,0,0.189826603983636,0,0,1,1,0,0,0,22122,1,0,0,4.72959893632651,1.19650307444065,6013.36886383694,951.151916456668,0,0,0,0,0,1,0.128010107722392,0.0319898922776076,0,0,0,2
C01_nominal_100rpm_10A,B1,normal,core,0;3;0|4.0508669800818188e-05;1.8982660398363631e-05;4.0508669800818188e-05,0;3;0|4.2467086776581531e-05;1.5065826446836948e-05;4.2467086776581531e-05,0;3;0|4.2467086776581531e-05;1.5065826446836948e-05;4.2467086776581531e-05,not_slow_tick,not_slow_tick,active,active,9,0.0008,0.00907311004298776,1.18601909952074,0,1.6,0.576327804018097,0.7776,100,0.270530964914874,48,1250,833.333333333333,109.701653565857,-2862.18224828027,109.701653565857,-2862.18224828027,-1.11888544525169,4.68943044694001,-2.57770267767106,9.71520165089819,-1.48391112729052,5.890413117616,-1.11888544525169,4.68943044694001,-0.165445615511742,1.39066863449405,-0.294336130811618,1.49523628024435,0.0866337579011537,0.0109754369770397,0.0684775620871585,0.0137263801797722,0,0,2,2,2,0,0.150658264468369,0,0,1,0,0,0,0,2595.8,1,0,0,-2.5835562915796,5.64365213211054,-3093.07887342631,4622.73130962908,0,0,0,0,0,1,0.0733662420988463,0.075658320924114,0,0,0,2
C01_nominal_100rpm_10A,B1,normal,core,0;3;0|4.2467086776581531e-05;1.5065826446836948e-05;4.2467086776581531e-05,0;3;0|4.4158689082204125e-05;1.1682621835591751e-05;4.4158689082204125e-05,0;3;0|4.4158689082204125e-05;1.1682621835591751e-05;4.4158689082204125e-05,not_slow_tick,not_slow_tick,active,active,10,0.0009,-0.151324793755378,1.38449650190315,0,1.8,0.674373762187692,0.8748,100,0.283097335529233,48,1250,833.333333333333,143.185400297106,-2882.4458881492,143.185400297106,-2882.4458881492,-0.821863638857796,3.64698042516768,-1.48391112729052,5.890413117616,-1.11888544525169,4.68943044694001,-0.821863638857796,3.64698042516768,-0.276866934382129,1.48703778366657,-0.365281349209643,1.50270823028229,0.133430464080417,0.0883823963418907,0.110750800592378,0.0932492989431203,0,0,2,2,2,0,0.116826218355918,0,0,1,0,0,0,0,2558.7,1,0,0,-1.4152765041391,1.72792041888694,-1548.98848047098,1355.01190786983,0,0,0,0,0,1,0.0265695359195832,0.0450480677385261,0,0,0,2
