case_id,method,freeze_reason_d,freeze_reason_q,sample_index,time_s,alpha_d,alpha_q,F_d,F_q,F_pred_d,F_pred_q,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q,reset_event,u_hp_d,u_hp_q,y_hp_d,y_hp_q
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,459,0.0458,1178.68072593174,874.425874665223,9841.82800787723,-11858.0886460572,9808.6266455465,-11883.1156776383,1,0,1,1,0,0,0,2.62029081240512,-0.0341651773036222,2785.74044372809,-85.0847351911925
P08_opposed_20pct,P,none,none,460,0.0459,1177.36831315682,876.453708971619,9822.15721241677,-11793.2491344889,9812.32181468654,-11760.8293787048,1,1,1,1,1,1,0,2.02662162562393,3.34925469220983,2223.37231906024,3298.534560793
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,461,0.046,1177.36831315682,876.453708971619,9973.826210441,-12053.4208735292,10049.6607094531,-12183.5067430493,1,1,1,1,0,0,0,-2.87820315404102,-3.99117515407764,-2910.87361026393,-4326.61101292961
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,462,0.0461,1177.36831315682,876.453708971619,9958.41220656831,-12093.6347153898,9950.70520463197,-12113.7416363201,0,1,1,1,0,0,0,0.0662591452207586,-0.775143888195824,41.1215619799389,-877.805087285446
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,463,0.0462,1177.36831315682,876.453708971619,9986.09539521583,-12008.0876936257,9999.9369895396,-11965.3141827437,1,1,1,1,0,0,0,-0.832683839838719,1.84291909590263,-866.294903262976,1866.41542502967
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,464,0.0463,1177.36831315682,876.453708971619,9985.60586511282,-12018.6449943182,9985.36110006132,-12023.9236446644,0,0,1,1,0,0,0,0.168432963156491,0.0121024876702673,225.92696308352,-34.696443765932
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,465,0.0464,1177.36831315682,876.453708971619,9993.78281128452,-12055.7493413808,9997.87128437037,-12074.3015149121,0,1,1,1,0,0,0,-0.205750268026287,-0.660871663504084,-183.537926848282,-733.170160770594
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,466,0.0465,1177.36831315682,876.453708971619,9990.39972819417,-12048.4169960965,9988.708186649,-12044.7508234544,0,0,1,1,0,0,0,-0.0238922758306757,0.144846439612287,-8.51939763296816,114.312097307075
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,467,0.0466,1177.36831315682,876.453708971619,9992.94859813657,-12038.5668431215,9994.22303310777,-12033.641766634,0,0,1,1,0,0,0,-0.0939899076724924,0.246360953262808,-72.7031661452399,220.450221651411
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,468,0.0467,1177.36831315682,876.453708971619,9993.53120025236,-12045.5245280901,9993.82250131026,-12049.0033705744,0,0,1,1,0,0,0,-0.0235985563730949,-0.0916134841882812,3.22511045391121,-130.507178970486
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,469,0.0468,1177.36831315682,876.453708971619,9994.28375472097,-12049.7290361242,9994.66003195528,-12051.8312901412,0,0,1,1,0,0,0,-0.0625182520387781,-0.0659470839195642,-42.9488801780464,-101.648885579794
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,470,0.0469,1177.36831315682,876.453708971619,10077.1704775811,-12201.4878060888,10118.6138390111,-12277.3671910711,1,1,1,1,0,0,0,-3.04253066863353,-4.09151934955432,-3240.22921209616,-4192.3846405332
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,471,0.047,1177.36831315682,876.453708971619,9928.31480048855,-11954.4543115039,9928.31480048855,-11954.4543115039,1,1,1,0,0,0,0,3.10043853506785,4.37792484570558,3173.33184448924,4632.24877771668
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,472,0.0471,1177.36831315682,876.453708971619,10036.5589320203,-12054.0128289456,10090.6809977862,-12103.7920876664,1,1,1,1,0,0,0,-2.83809968479597,-2.29852827486283,-2959.09719033526,-2341.48116388094
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,473,0.0472,1177.36831315682,876.453708971619,9907.877949435,-11950.1840461,9843.53745814234,-11898.2696546772,1,1,1,1,0,0,0,3.13658161493933,1.93654890415093,3258.70017208775,2065.00546357888
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,474,0.0473,1177.36831315682,876.453708971619,9984.62898099767,-12012.9647988077,10023.004496779,-12044.3551751616,1,1,1,1,0,0,0,-1.78355699064393,-1.164883841854,-1854.00981651068,-1206.12116087909
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,475,0.0474,1177.36831315682,876.453708971619,9970.3101927604,-12075.1029056894,9963.15079864177,-12106.1719591302,0,1,1,1,0,0,0,-0.169247763399836,-1.86371442329352,-238.819803421167,-1866.55575699942
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,476,0.0475,1177.36831315682,876.453708971619,9971.62848699262,-12019.2115118652,9971.62848699262,-12019.2115118652,1,0,1,0,0,0,0,-0.738073796959803,0.350156622689934,-860.74184398863,474.935450493986
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,477,0.0476,1177.36831315682,876.453708971619,9950.10768126608,-11965.0309598931,9950.10768126608,-11965.0309598931,0,0,1,0,0,0,0,0.132954545599508,0.496390026299864,78.830983213368,641.295915568053
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,478,0.0477,1177.36831315682,876.453708971619,9923.81457998912,-11904.7933469095,9910.66802935065,-11874.6745404177,1,1,1,1,0,0,0,0.702358691086992,1.0604140034438,714.535167251985,1199.81352670565
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,479,0.0478,1177.36831315682,876.453708971619,9896.5168543147,-11854.5036181529,9896.5168543147,-11854.5036181529,1,1,1,0,0,0,0,1.31437873229297,1.50358967741134,1411.93213686654,1594.13977513521
P08_opposed_20pct,P,none,u_hp_below_threshold,480,0.0479,1175.42133542515,876.453708971619,9829.96829793383,-11901.8159274794,9796.69401974339,-11925.4720821426,1,0,1,1,1,0,0,2.6340642158174,0.160392515835495,2807.8828499241,79.9614873152698
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,481,0.048,1175.42133542515,876.453708971619,9920.68384900148,-12000.3112393218,9920.68384900148,-12000.3112393218,1,1,1,0,0,0,0,-1.75273844369362,-1.15578742007725,-1799.66348921103,-1310.02064620605
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,482,0.0481,1175.42133542515,876.453708971619,9829.3465443782,-11899.7952458462,9783.67789206656,-11849.5372491085,1,1,1,1,0,0,0,3.19174829169867,3.24121130409742,3393.54350053815,3221.26893165287
P08_opposed_20pct,P,not_slow_tick,not_slow_tick,483,0.0482,1175.42133542515,876.453708971619,9991.2192883086,-12079.2716353802,10072.1556602738,-12169.0098301471,1,1,1,1,0,0,0,-3.46864287218975,-2.74706567963518,-3541.88935372001,-3014.68436585381
